weather_id,date,city,condition,temperature_c,humidity_percent,wind_speed_kmh,precipitation_mm,visibility_km,weather_severity_score,driving_impact_score
297,2024-10-19,Newcastle,Partly Cloudy,23.5,91,43.2,0.0,43.5,2.0,1.5
298,2024-10-19,Canberra,Fog,16.0,92,13.8,0.3,35.1,3.1,6.0
299,2024-10-19,Sunshine Coast,Clear,14.6,71,7.4,3.6,39.9,2.6,6.9
300,2024-10-19,Wollongong,Cloudy,17.6,81,11.5,23.7,21.4,1.6,7.6
301,2024-10-20,Sydney,Clear,21.9,76,15.9,0.0,41.0,9.4,6.9
302,2024-10-20,Melbourne,Light Rain,15.5,64,3.6,0.0,46.3,4.1,4.9
303,2024-10-20,Brisbane,Storm,10.3,41,28.8,0.0,49.3,6.3,5.1
304,2024-10-20,Perth,Fog,17.4,53,3.0,40.6,5.8,2.5,9.8
305,2024-10-20,Adelaide,Clear,20.0,93,4.8,4.5,18.8,9.5,6.1
306,2024-10-20,Gold Coast,Light Rain,21.3,81,23.1,0.0,25.4,1.3,9.6
307,2024-10-20,Newcastle,Clear,17.1,51,21.3,11.6,40.9,9.9,2.7
308,2024-10-20,Canberra,Light Rain,16.6,33,23.0,0.0,31.0,5.8,6.6
309,2024-10-20,Sunshine Coast,Light Rain,19.7,75,11.9,0.0,14.4,6.7,6.1
310,2024-10-20,Wollongong,Storm,23.7,69,10.2,0.0,33.3,4.4,3.8
311,2024-10-21,Sydney,Heavy Rain,10.5,72,9.1,0.0,7.1,2.1,1.6
312,2024-10-21,Melbourne,Fog,22.6,74,24.3,0.0,49.7,6.1,5.1
313,2024-10-21,Brisbane,Light Rain,23.8,30,35.5,0.0,23.9,6.1,4.6
314,2024-10-21,Perth,Storm,14.6,85,24.8,0.0,25.2,5.1,3.8
315,2024-10-21,Adelaide,Light Rain,24.1,55,19.3,0.0,36.1,1.3,8.7
316,2024-10-21,Gold Coast,Light Rain,10.5,61,17.7,0.0,26.2,1.3,7.7
317,2024-10-21,Newcastle,Heavy Rain,24.6,84,30.8,22.1,9.9,6.7,6.9
318,2024-10-21,Canberra,Storm,12.1,78,11.1,0.0,36.3,6.3,7.5
319,2024-10-21,Sunshine Coast,Cloudy,12.7,44,8.1,0.0,23.6,2.9,3.7
320,2024-10-21,Wollongong,Fog,24.8,70,30.7,31.0,30.2,6.1,4.0
321,2024-10-22,Sydney,Cloudy,15.9,82,32.9,0.0,48.8,7.8,8.9
322,2024-10-22,Melbourne,Cloudy,24.1,58,15.4,0.0,8.3,9.1,6.5
323,2024-10-22,Brisbane,Heavy Rain,15.9,61,37.6,0.0,36.8,8.7,3.5
324,2024-10-22,Perth,Partly Cloudy,16.8,64,43.9,0.0,28.7,7.1,6.9
325,2024-10-22,Adelaide,Partly Cloudy,18.4,58,2.4,0.0,23.9,6.4,5.3
326,2024-10-22,Gold Coast,Heavy Rain,24.0,64,5.0,0.0,48.5,10.0,7.8
327,2024-10-22,Newcastle,Clear,16.7,52,5.8,0.0,7.0,3.9,9.1
328,2024-10-22,Canberra,Partly Cloudy,17.8,66,31.5,18.5,26.3,6.3,8.7
329,2024-10-22,Sunshine Coast,Partly Cloudy,11.9,31,2.1,0.0,24.5,3.7,9.4
330,2024-10-22,Wollongong,Heavy Rain,12.2,58,28.3,7.1,38.2,4.2,2.2
331,2024-10-23,Sydney,Storm,11.7,89,16.7,0.0,21.0,7.4,4.5
332,2024-10-23,Melbourne,Cloudy,15.0,90,48.2,0.0,24.4,8.3,9.3
333,2024-10-23,Brisbane,Clear,19.1,63,35.3,0.0,13.5,7.3,4.6
334,2024-10-23,Perth,Clear,13.3,58,46.7,0.0,7.2,2.8,9.0
335,2024-10-23,Adelaide,Light Rain,12.9,50,46.6,1.7,16.2,3.8,3.6
336,2024-10-23,Gold Coast,Partly Cloudy,14.0,43,0.9,0.0,25.3,6.2,5.5
337,2024-10-23,Newcastle,Fog,20.4,80,39.1,0.0,6.3,6.0,9.1
338,2024-10-23,Canberra,Cloudy,24.2,48,28.5,0.0,38.9,9.6,2.4
339,2024-10-23,Sunshine Coast,Clear,22.1,92,21.9,0.0,26.0,2.7,1.3
340,2024-10-23,Wollongong,Cloudy,13.1,37,7.8,0.0,40.6,4.3,1.4
341,2024-10-24,Sydney,Heavy Rain,12.4,65,21.1,0.0,25.2,4.0,8.8
342,2024-10-24,Melbourne,Partly Cloudy,23.8,55,10.1,0.0,11.9,8.1,1.1
343,2024-10-24,Brisbane,Cloudy,10.2,81,28.7,0.0,14.2,1.1,1.2
344,2024-10-24,Perth,Light Rain,13.0,89,22.0,6.1,45.5,8.0,4.3
345,2024-10-24,Adelaide,Light Rain,22.2,84,7.1,0.0,32.4,7.8,3.8
346,2024-10-24,Gold Coast,Clear,23.5,52,13.9,0.0,7.5,9.5,2.6
347,2024-10-24,Newcastle,Heavy Rain,13.5,63,40.8,0.0,6.3,3.4,9.3
348,2024-10-24,Canberra,Clear,21.9,46,27.0,0.0,47.6,8.2,8.3
349,2024-10-24,Sunshine Coast,Fog,22.0,32,4.5,47.9,34.8,2.2,1.5
350,2024-10-24,Wollongong,Light Rain,15.6,82,45.8,0.0,44.7,5.2,8.0
351,2024-10-25,Sydney,Light Rain,11.5,93,16.1,0.0,9.8,8.1,6.4
352,2024-10-25,Melbourne,Cloudy,22.9,36,19.3,0.0,15.2,8.9,5.0
353,2024-10-25,Brisbane,Light Rain,21.8,48,17.0,3.2,12.0,6.4,8.2
354,2024-10-25,Perth,Storm,18.8,73,19.3,14.1,16.5,5.6,7.7
355,2024-10-25,Adelaide,Light Rain,24.2,61,31.4,0.0,39.6,1.7,2.7
356,2024-10-25,Gold Coast,Clear,11.9,36,6.0,0.0,28.1,3.1,4.1
357,2024-10-25,Newcastle,Light Rain,20.3,36,33.5,44.9,25.4,1.4,8.4
358,2024-10-25,Canberra,Clear,14.4,58,29.9,0.0,31.4,6.6,3.3
359,2024-10-25,Sunshine Coast,Heavy Rain,15.3,70,36.8,5.5,9.6,2.6,9.1
360,2024-10-25,Wollongong,Storm,24.2,62,12.5,0.0,13.2,1.2,8.7
361,2024-10-26,Sydney,Clear,12.2,78,8.8,0.0,35.8,3.3,8.9
362,2024-10-26,Melbourne,Partly Cloudy,15.7,54,37.0,0.0,29.3,2.8,9.8
363,2024-10-26,Brisbane,Light Rain,14.4,32,15.2,25.0,32.0,9.3,1.1
364,2024-10-26,Perth,Fog,17.0,51,0.5,0.0,35.7,7.9,7.2
365,2024-10-26,Adelaide,Fog,11.1,70,9.5,0.0,27.4,6.6,9.1
366,2024-10-26,Gold Coast,Storm,16.0,56,8.0,37.1,23.6,3.4,5.1
367,2024-10-26,Newcastle,Cloudy,17.5,51,8.0,0.0,11.9,4.8,9.0
368,2024-10-26,Canberra,Clear,15.2,48,40.5,0.0,34.4,6.2,9.3
369,2024-10-26,Sunshine Coast,Cloudy,12.3,44,3.6,47.8,39.6,3.0,2.4
370,2024-10-26,Wollongong,Fog,14.8,81,11.6,0.0,35.1,8.3,6.8
371,2024-10-27,Sydney,Heavy Rain,12.6,67,33.2,2.1,22.0,4.0,3.3
372,2024-10-27,Melbourne,Storm,17.7,73,4.9,0.0,9.8,6.9,7.8
373,2024-10-27,Brisbane,Cloudy,10.6,58,35.2,0.0,41.9,1.8,8.7
374,2024-10-27,Perth,Fog,11.4,52,39.1,0.0,18.3,7.0,9.0
375,2024-10-27,Adelaide,Heavy Rain,20.7,49,43.5,0.0,29.1,9.9,3.7
376,2024-10-27,Gold Coast,Fog,10.1,44,26.5,0.0,29.2,4.5,9.9
377,2024-10-27,Newcastle,Fog,21.3,30,2.1,0.0,30.7,5.5,9.4
378,2024-10-27,Canberra,Heavy Rain,16.6,91,12.2,0.0,19.7,7.6,4.5
379,2024-10-27,Sunshine Coast,Fog,16.0,81,37.4,5.9,24.6,2.2,3.7
380,2024-10-27,Wollongong,Heavy Rain,12.7,48,35.7,0.0,11.5,1.7,2.6
381,2024-10-28,Sydney,Clear,14.6,35,14.2,0.0,28.9,8.2,2.0
382,2024-10-28,Melbourne,Heavy Rain,21.0,44,4.5,22.3,42.1,4.7,6.5
383,2024-10-28,Brisbane,Cloudy,24.7,42,32.6,0.0,14.0,7.6,1.2
384,2024-10-28,Perth,Light Rain,13.3,84,20.5,37.3,36.8,1.6,4.1
385,2024-10-28,Adelaide,Partly Cloudy,13.0,73,9.7,0.0,44.3,1.0,6.7
386,2024-10-28,Gold Coast,Partly Cloudy,14.9,64,12.2,0.0,15.6,7.4,9.4
387,2024-10-28,Newcastle,Partly Cloudy,18.3,83,42.1,0.0,34.7,6.1,6.5
388,2024-10-28,Canberra,Light Rain,10.9,85,8.2,0.0,24.6,3.2,3.0
389,2024-10-28,Sunshine Coast,Partly Cloudy,22.7,94,30.5,0.0,40.5,9.6,2.9
390,2024-10-28,Wollongong,Storm,17.3,40,25.3,0.0,44.7,9.7,9.2
391,2024-10-29,Sydney,Fog,21.3,81,8.9,0.0,16.2,6.0,9.7
392,2024-10-29,Melbourne,Clear,11.6,54,7.8,0.0,12.1,9.1,7.5
393,2024-10-29,Brisbane,Storm,12.3,95,36.6,0.0,45.4,5.1,6.4
394,2024-10-29,Perth,Heavy Rain,22.8,91,16.3,36.8,36.5,4.7,9.1
395,2024-10-29,Adelaide,Clear,17.4,35,21.1,0.0,21.7,6.2,1.1
396,2024-10-29,Gold Coast,Heavy Rain,23.5,42,42.8,12.4,8.4,2.1,6.5
397,2024-10-29,Newcastle,Clear,24.3,88,45.9,0.0,20.9,6.3,6.2
398,2024-10-29,Canberra,Partly Cloudy,18.0,68,17.5,0.0,38.0,1.1,7.4
399,2024-10-29,Sunshine Coast,Storm,21.0,80,18.8,0.0,42.0,5.8,7.9
400,2024-10-29,Wollongong,Cloudy,19.2,42,6.9,0.0,18.9,5.6,6.1
401,2024-10-30,Sydney,Cloudy,24.3,71,11.2,0.0,24.6,6.7,7.9
402,2024-10-30,Melbourne,Partly Cloudy,21.1,32,22.3,0.0,11.4,6.6,4.8
403,2024-10-30,Brisbane,Cloudy,24.8,38,38.2,0.0,22.8,1.2,1.0
404,2024-10-30,Perth,Light Rain,21.7,69,34.3,0.0,30.2,7.2,8.7
405,2024-10-30,Adelaide,Cloudy,14.3,39,47.7,0.0,32.4,5.5,3.7
406,2024-10-30,Gold Coast,Partly Cloudy,16.2,66,41.9,0.0,33.3,2.9,7.6
407,2024-10-30,Newcastle,Heavy Rain,18.0,43,49.9,0.0,31.3,1.3,3.6
408,2024-10-30,Canberra,Heavy Rain,10.1,51,33.1,0.0,22.8,1.1,9.7
409,2024-10-30,Sunshine Coast,Clear,11.8,50,19.9,2.0,23.0,6.0,9.1
410,2024-10-30,Wollongong,Heavy Rain,10.3,52,13.5,17.9,9.7,3.0,6.0
411,2024-10-31,Sydney,Heavy Rain,18.1,54,43.7,16.5,18.7,8.3,6.0
412,2024-10-31,Melbourne,Storm,19.3,90,13.1,49.7,29.9,4.7,8.8
413,2024-10-31,Brisbane,Light Rain,10.2,77,45.8,0.0,14.6,7.1,7.5
414,2024-10-31,Perth,Light Rain,21.4,43,29.6,29.8,34.0,1.2,9.7
415,2024-10-31,Adelaide,Cloudy,15.4,42,27.9,9.6,24.7,5.9,8.6
416,2024-10-31,Gold Coast,Light Rain,24.9,87,28.5,0.0,26.6,7.5,1.2
417,2024-10-31,Newcastle,Light Rain,11.8,50,20.7,0.0,6.6,2.0,7.8
418,2024-10-31,Canberra,Storm,16.4,45,2.4,0.0,18.3,9.5,3.3
419,2024-10-31,Sunshine Coast,Clear,19.0,80,24.2,0.0,48.0,6.0,9.4
420,2024-10-31,Wollongong,Cloudy,22.3,51,15.0,0.0,11.4,8.0,2.1
421,2024-11-01,Sydney,Heavy Rain,23.7,85,43.6,0.0,47.0,7.9,2.7
422,2024-11-01,Melbourne,Clear,22.8,31,16.6,0.0,33.6,6.9,5.0
423,2024-11-01,Brisbane,Light Rain,10.4,69,24.0,0.0,29.4,7.2,3.9
424,2024-11-01,Perth,Heavy Rain,19.0,85,16.3,0.0,42.1,3.1,3.0
425,2024-11-01,Adelaide,Fog,10.1,40,48.5,0.0,37.8,3.0,2.5
426,2024-11-01,Gold Coast,Heavy Rain,22.4,37,0.2,0.0,10.7,2.7,1.8
427,2024-11-01,Newcastle,Storm,23.0,90,11.8,7.2,48.6,5.5,4.8
428,2024-11-01,Canberra,Storm,14.1,61,30.9,0.0,37.1,3.9,3.9
429,2024-11-01,Sunshine Coast,Storm,12.7,69,8.5,7.0,43.7,1.9,2.0
430,2024-11-01,Wollongong,Light Rain,17.5,77,30.7,0.0,7.5,9.2,5.8
431,2024-11-02,Sydney,Cloudy,19.6,69,30.0,0.0,25.4,3.4,3.1
432,2024-11-02,Melbourne,Partly Cloudy,15.5,75,38.6,0.0,44.3,7.6,8.7
433,2024-11-02,Brisbane,Fog,14.4,89,6.0,0.0,36.6,9.8,5.1
434,2024-11-02,Perth,Fog,13.9,56,1.8,0.0,28.0,1.3,2.8
435,2024-11-02,Adelaide,Light Rain,17.9,40,43.7,0.0,14.0,8.4,5.7
436,2024-11-02,Gold Coast,Partly Cloudy,19.0,84,46.8,0.0,27.8,9.0,8.3
437,2024-11-02,Newcastle,Cloudy,18.4,52,24.0,0.0,5.4,8.4,4.9
438,2024-11-02,Canberra,Clear,14.7,70,9.1,0.0,18.8,3.9,6.9
439,2024-11-02,Sunshine Coast,Storm,23.9,58,24.1,25.6,9.6,6.1,2.0
440,2024-11-02,Wollongong,Light Rain,16.4,54,14.6,24.8,38.1,5.0,4.4
441,2024-11-03,Sydney,Fog,12.4,80,29.4,0.0,19.0,2.9,4.6
442,2024-11-03,Melbourne,Heavy Rain,18.8,62,44.4,0.0,24.4,9.7,4.1
443,2024-11-03,Brisbane,Heavy Rain,19.1,33,34.5,0.0,29.0,6.0,5.3
444,2024-11-03,Perth,Heavy Rain,18.7,59,41.6,0.0,20.3,1.9,1.8
445,2024-11-03,Adelaide,Storm,18.9,67,45.2,0.0,18.3,3.5,9.4
446,2024-11-03,Gold Coast,Cloudy,21.6,88,29.1,0.0,30.2,8.9,8.4
447,2024-11-03,Newcastle,Cloudy,23.3,74,37.7,0.0,28.3,2.0,6.3
448,2024-11-03,Canberra,Clear,12.7,86,37.3,0.0,29.2,6.9,7.0
449,2024-11-03,Sunshine Coast,Clear,19.5,47,15.0,0.0,33.8,9.2,5.1
450,2024-11-03,Wollongong,Clear,11.2,72,37.5,0.0,46.2,3.4,4.0
451,2024-11-04,Sydney,Cloudy,11.5,56,21.3,8.0,49.8,9.8,1.9
452,2024-11-04,Melbourne,Partly Cloudy,12.7,33,10.5,0.0,38.8,8.6,2.0
453,2024-11-04,Brisbane,Partly Cloudy,11.2,92,41.7,0.0,47.5,4.0,1.1
454,2024-11-04,Perth,Storm,22.3,51,41.7,0.0,31.0,4.3,2.3
455,2024-11-04,Adelaide,Light Rain,22.9,56,11.1,4.5,42.3,3.8,5.5
456,2024-11-04,Gold Coast,Fog,21.3,89,48.1,0.0,42.6,3.9,2.1
457,2024-11-04,Newcastle,Storm,15.9,45,6.1,0.0,31.3,1.1,9.6
458,2024-11-04,Canberra,Fog,18.0,90,15.4,0.0,19.2,2.1,7.5
459,2024-11-04,Sunshine Coast,Clear,10.6,71,41.3,42.8,37.3,1.4,3.9
460,2024-11-04,Wollongong,Cloudy,23.2,57,35.7,0.0,8.1,4.1,7.3
461,2024-11-05,Sydney,Light Rain,21.8,56,19.0,0.0,46.2,1.7,7.2
462,2024-11-05,Melbourne,Heavy Rain,17.6,81,28.4,0.0,15.9,6.6,7.3
463,2024-11-05,Brisbane,Heavy Rain,19.4,71,48.8,42.1,24.4,4.3,9.6
464,2024-11-05,Perth,Partly Cloudy,16.8,41,32.5,41.0,15.8,5.4,2.7
465,2024-11-05,Adelaide,Clear,15.2,42,19.0,0.0,48.0,6.5,6.9
466,2024-11-05,Gold Coast,Partly Cloudy,22.6,90,24.3,0.0,43.5,5.9,4.8
467,2024-11-05,Newcastle,Light Rain,21.5,82,0.2,14.7,28.5,4.4,3.3
468,2024-11-05,Canberra,Storm,11.0,82,3.8,31.2,36.3,9.6,3.9
469,2024-11-05,Sunshine Coast,Cloudy,23.4,68,20.5,0.0,48.9,9.7,1.3
470,2024-11-05,Wollongong,Heavy Rain,20.0,30,6.8,0.4,11.4,4.8,4.8
471,2024-11-06,Sydney,Heavy Rain,24.0,43,13.2,0.0,17.2,2.0,7.8
472,2024-11-06,Melbourne,Cloudy,13.4,57,46.3,0.0,30.9,1.4,5.5
473,2024-11-06,Brisbane,Fog,13.9,30,28.5,0.0,29.1,8.7,9.4
474,2024-11-06,Perth,Fog,17.6,64,43.6,17.5,43.5,3.1,8.5
475,2024-11-06,Adelaide,Storm,14.9,88,6.8,0.0,25.4,9.0,1.2
476,2024-11-06,Gold Coast,Fog,24.5,45,39.4,42.0,41.9,8.0,7.9
477,2024-11-06,Newcastle,Cloudy,10.5,56,29.5,45.1,27.8,2.8,5.2
478,2024-11-06,Canberra,Cloudy,19.8,95,11.1,0.0,23.2,7.8,5.0
479,2024-11-06,Sunshine Coast,Clear,22.4,59,35.9,0.0,33.0,2.0,9.6
480,2024-11-06,Wollongong,Fog,12.9,83,48.5,0.0,10.7,2.2,3.4
481,2024-11-07,Sydney,Clear,12.5,63,3.4,43.1,15.5,1.8,1.3
482,2024-11-07,Melbourne,Light Rain,19.8,89,6.7,0.0,17.6,1.2,7.4
483,2024-11-07,Brisbane,Heavy Rain,17.4,64,5.0,0.0,17.2,10.0,3.2
484,2024-11-07,Perth,Clear,18.3,37,31.1,15.5,48.0,9.3,2.3
485,2024-11-07,Adelaide,Light Rain,14.2,33,29.4,23.7,38.5,9.8,8.8
486,2024-11-07,Gold Coast,Partly Cloudy,18.6,53,8.9,0.0,27.3,3.7,2.3
487,2024-11-07,Newcastle,Cloudy,14.3,57,8.6,0.0,29.0,6.6,1.3
488,2024-11-07,Canberra,Heavy Rain,14.6,85,5.0,0.0,7.3,1.1,5.9
489,2024-11-07,Sunshine Coast,Storm,16.7,51,2.8,39.0,6.4,4.0,8.1
490,2024-11-07,Wollongong,Fog,15.9,83,36.1,0.0,21.2,4.7,5.9
491,2024-11-08,Sydney,Cloudy,10.5,89,23.8,0.0,7.7,5.5,2.2
492,2024-11-08,Melbourne,Heavy Rain,24.3,31,1.3,0.0,32.7,1.8,7.8
493,2024-11-08,Brisbane,Light Rain,10.5,51,8.0,0.0,29.3,4.4,1.4
494,2024-11-08,Perth,Clear,17.6,79,24.8,0.0,6.1,8.4,3.8
495,2024-11-08,Adelaide,Fog,23.8,65,37.2,49.9,10.0,2.5,8.3
496,2024-11-08,Gold Coast,Light Rain,24.5,30,22.7,0.0,23.3,9.8,2.3
497,2024-11-08,Newcastle,Cloudy,13.4,67,42.8,6.6,21.2,1.8,4.6
498,2024-11-08,Canberra,Partly Cloudy,12.2,57,45.6,0.0,8.7,9.6,9.2
499,2024-11-08,Sunshine Coast,Clear,20.0,64,15.3,39.9,26.4,2.6,6.6
500,2024-11-08,Wollongong,Partly Cloudy,13.1,83,32.1,0.0,9.2,9.3,5.2
501,2024-11-09,Sydney,Light Rain,11.2,68,36.0,0.0,48.7,2.2,9.5
502,2024-11-09,Melbourne,Cloudy,22.4,74,5.6,0.0,9.8,6.2,2.0
503,2024-11-09,Brisbane,Heavy Rain,24.3,41,8.5,0.0,44.6,9.9,7.3
504,2024-11-09,Perth,Fog,21.0,82,12.8,0.0,40.6,9.2,5.6
505,2024-11-09,Adelaide,Partly Cloudy,16.3,89,19.0,0.0,5.4,5.7,3.8
506,2024-11-09,Gold Coast,Heavy Rain,13.9,59,21.9,0.0,48.9,9.8,2.0
507,2024-11-09,Newcastle,Cloudy,10.5,46,4.3,0.0,7.3,6.1,7.5
508,2024-11-09,Canberra,Fog,17.9,55,19.7,31.3,42.5,8.1,9.8
509,2024-11-09,Sunshine Coast,Cloudy,14.2,95,21.9,0.0,47.8,5.5,2.1
510,2024-11-09,Wollongong,Heavy Rain,18.6,82,15.9,0.0,11.7,8.7,2.5
511,2024-11-10,Sydney,Partly Cloudy,25.0,92,34.3,43.3,21.2,4.0,8.9
512,2024-11-10,Melbourne,Clear,21.4,37,1.0,0.0,22.0,8.1,7.7
513,2024-11-10,Brisbane,Light Rain,24.9,60,29.7,0.0,5.2,5.7,7.9
514,2024-11-10,Perth,Clear,18.5,45,12.6,0.0,5.1,6.2,8.7
515,2024-11-10,Adelaide,Heavy Rain,11.4,49,41.0,0.0,27.3,9.4,7.7
516,2024-11-10,Gold Coast,Heavy Rain,18.7,88,37.0,0.0,22.5,5.9,7.6
517,2024-11-10,Newcastle,Fog,14.5,40,47.1,27.4,26.6,3.3,3.2
518,2024-11-10,Canberra,Heavy Rain,10.8,95,13.9,0.0,24.6,9.0,7.5
519,2024-11-10,Sunshine Coast,Light Rain,13.7,40,46.5,0.0,8.8,1.8,6.4
520,2024-11-10,Wollongong,Storm,19.7,63,16.5,0.0,30.8,8.2,2.4
521,2024-11-11,Sydney,Storm,10.3,63,40.2,0.0,8.1,2.8,7.9
522,2024-11-11,Melbourne,Light Rain,14.2,33,22.3,0.0,30.9,6.4,3.6
523,2024-11-11,Brisbane,Cloudy,23.4,81,21.6,0.0,7.4,1.5,2.2
524,2024-11-11,Perth,Storm,23.2,32,40.5,27.0,9.1,5.6,9.3
525,2024-11-11,Adelaide,Heavy Rain,19.8,87,29.8,48.4,11.7,9.0,2.3
526,2024-11-11,Gold Coast,Heavy Rain,18.0,38,24.8,0.0,45.7,5.2,8.1
527,2024-11-11,Newcastle,Partly Cloudy,15.4,82,15.6,11.1,49.8,1.2,3.7
528,2024-11-11,Canberra,Clear,12.4,47,27.6,0.0,29.7,7.2,9.4
529,2024-11-11,Sunshine Coast,Fog,19.4,71,17.3,0.0,35.0,9.0,2.0
530,2024-11-11,Wollongong,Light Rain,10.5,52,11.0,0.0,23.4,1.5,2.2
531,2024-11-12,Sydney,Partly Cloudy,13.6,88,4.3,0.0,44.6,9.2,2.8
532,2024-11-12,Melbourne,Heavy Rain,23.6,84,3.4,0.0,6.3,9.1,9.5
533,2024-11-12,Brisbane,Clear,20.7,93,36.8,0.0,19.6,9.6,7.9
534,2024-11-12,Perth,Fog,21.0,63,15.6,48.5,18.7,2.6,2.3
535,2024-11-12,Adelaide,Partly Cloudy,16.6,68,19.1,5.4,9.0,3.1,4.3
536,2024-11-12,Gold Coast,Fog,20.8,56,48.2,0.0,43.0,3.3,4.1
537,2024-11-12,Newcastle,Clear,24.4,92,50.0,0.0,12.3,3.9,1.9
538,2024-11-12,Canberra,Fog,20.2,88,33.4,0.0,25.4,1.0,4.5
539,2024-11-12,Sunshine Coast,Fog,16.3,79,46.7,39.2,47.9,8.7,3.5
540,2024-11-12,Wollongong,Heavy Rain,11.1,86,44.2,0.0,29.6,5.6,8.6
541,2024-11-13,Sydney,Cloudy,21.9,90,23.4,0.0,12.2,1.5,2.9
542,2024-11-13,Melbourne,Light Rain,10.2,43,40.3,0.0,30.5,9.9,9.8
543,2024-11-13,Brisbane,Cloudy,11.9,64,40.6,0.0,18.8,4.8,7.7
544,2024-11-13,Perth,Partly Cloudy,15.7,44,7.5,0.0,33.7,8.6,6.4
545,2024-11-13,Adelaide,Partly Cloudy,21.3,75,12.8,0.9,23.0,7.2,8.2
546,2024-11-13,Gold Coast,Clear,19.6,45,5.1,24.7,13.8,6.0,5.8
547,2024-11-13,Newcastle,Clear,17.0,84,11.7,0.0,35.5,8.1,5.5
548,2024-11-13,Canberra,Fog,23.0,52,36.2,0.0,17.5,8.2,5.8
549,2024-11-13,Sunshine Coast,Light Rain,24.9,63,43.3,0.0,43.1,8.3,9.9
550,2024-11-13,Wollongong,Partly Cloudy,12.7,77,15.6,0.0,17.6,8.2,2.7
551,2024-11-14,Sydney,Clear,22.9,81,2.5,0.0,47.8,4.8,8.4
552,2024-11-14,Melbourne,Partly Cloudy,13.6,42,35.7,0.0,27.7,1.5,1.5
553,2024-11-14,Brisbane,Storm,12.4,55,5.3,0.0,42.3,6.6,9.2
554,2024-11-14,Perth,Clear,10.7,65,1.6,0.0,18.4,9.4,8.3
555,2024-11-14,Adelaide,Fog,13.6,93,37.4,0.0,26.0,6.9,4.7
556,2024-11-14,Gold Coast,Clear,21.7,79,44.2,0.0,49.4,4.2,7.4
557,2024-11-14,Newcastle,Clear,24.7,94,12.9,0.0,17.8,9.8,5.2
558,2024-11-14,Canberra,Fog,17.9,76,46.1,0.0,8.5,9.6,4.1
559,2024-11-14,Sunshine Coast,Partly Cloudy,15.1,45,1.1,27.9,35.4,8.5,5.7
560,2024-11-14,Wollongong,Partly Cloudy,10.1,89,29.9,0.0,15.2,2.0,4.7
561,2024-11-15,Sydney,Heavy Rain,16.4,95,5.6,0.0,48.9,2.4,9.0
562,2024-11-15,Melbourne,Fog,20.2,79,12.6,0.0,10.4,2.8,4.0
563,2024-11-15,Brisbane,Light Rain,13.4,83,28.0,0.0,45.6,2.6,3.6
564,2024-11-15,Perth,Storm,10.2,76,39.2,0.0,48.7,1.3,2.5
565,2024-11-15,Adelaide,Fog,13.9,67,9.7,10.7,22.8,2.7,9.7
566,2024-11-15,Gold Coast,Heavy Rain,11.8,34,39.5,0.0,35.1,4.4,4.2
567,2024-11-15,Newcastle,Light Rain,16.8,90,1.0,34.1,21.0,4.9,7.2
568,2024-11-15,Canberra,Fog,13.7,76,34.8,47.2,9.0,1.5,2.0
569,2024-11-15,Sunshine Coast,Cloudy,16.1,48,19.4,0.0,46.7,3.0,4.3
570,2024-11-15,Wollongong,Fog,24.7,63,44.6,0.0,43.2,7.3,7.3
571,2024-11-16,Sydney,Fog,19.3,58,28.9,0.0,43.5,5.5,3.0
572,2024-11-16,Melbourne,Clear,10.2,84,30.0,40.7,19.2,3.1,2.3
573,2024-11-16,Brisbane,Clear,15.5,78,23.8,0.0,41.3,6.0,4.5
574,2024-11-16,Perth,Storm,14.4,61,11.6,30.7,19.8,3.8,1.8
575,2024-11-16,Adelaide,Clear,10.0,45,44.0,0.0,27.4,3.3,9.9
576,2024-11-16,Gold Coast,Fog,17.4,84,42.8,0.0,26.3,6.0,3.9
577,2024-11-16,Newcastle,Fog,21.5,44,6.8,45.3,45.8,4.0,1.9
578,2024-11-16,Canberra,Cloudy,13.5,93,25.3,0.0,16.7,4.4,9.4
579,2024-11-16,Sunshine Coast,Storm,10.7,89,8.0,0.9,18.3,3.6,7.8
580,2024-11-16,Wollongong,Cloudy,22.6,65,21.1,0.0,11.4,4.2,5.0
581,2024-11-17,Sydney,Partly Cloudy,10.4,37,41.3,0.0,21.3,8.2,7.8
582,2024-11-17,Melbourne,Storm,17.2,59,24.1,10.8,26.9,3.8,3.1
583,2024-11-17,Brisbane,Partly Cloudy,10.2,86,14.8,0.0,18.6,8.6,7.4
584,2024-11-17,Perth,Light Rain,20.1,36,8.1,0.0,16.7,7.8,7.2
585,2024-11-17,Adelaide,Partly Cloudy,16.0,87,9.3,0.0,18.5,1.4,4.7
586,2024-11-17,Gold Coast,Clear,13.8,87,32.6,0.0,14.3,5.3,1.6
587,2024-11-17,Newcastle,Partly Cloudy,22.5,73,10.4,0.0,46.4,5.3,7.2
588,2024-11-17,Canberra,Partly Cloudy,15.4,57,44.7,0.0,27.7,5.3,1.5
589,2024-11-17,Sunshine Coast,Storm,23.4,33,39.9,0.0,47.1,9.9,6.3
590,2024-11-17,Wollongong,Clear,13.5,72,39.0,13.0,20.6,1.2,5.7
591,2024-11-18,Sydney,Fog,22.5,48,23.7,0.0,38.4,9.6,3.9
592,2024-11-18,Melbourne,Light Rain,22.8,62,38.8,0.0,35.7,7.6,4.7
593,2024-11-18,Brisbane,Light Rain,10.9,94,29.8,0.0,37.0,4.1,2.4
