traffic_id,date,hour_of_day,city,traffic_level,congestion_delay_minutes,average_speed_kmh,incident_count,road_closure_count,weather_impact,is_peak_hours
364,2025-06-22,12,Perth,Moderate,3.7,48.4,1,1,None,0
365,2025-06-22,12,Adelaide,Light,1.1,75.3,0,0,Heavy,0
366,2025-06-22,12,Gold Coast,Light,3.8,22.8,2,0,Heavy,0
367,2025-06-22,12,Newcastle,Light,2.8,80.0,3,0,None,0
368,2025-06-22,12,Canberra,Light,4.8,20.5,0,1,Light,0
369,2025-06-22,12,Sunshine Coast,Light,0.7,26.3,1,1,None,0
370,2025-06-22,12,Wollongong,Light,3.9,42.6,2,1,Light,0
371,2025-06-22,13,Sydney,Light,4.1,27.7,1,1,None,0
372,2025-06-22,13,Melbourne,Light,0.5,34.4,2,1,Moderate,0
373,2025-06-22,13,Brisbane,Light,0.7,53.8,2,1,Moderate,0
374,2025-06-22,13,Perth,Light,4.6,55.0,3,0,Moderate,0
375,2025-06-22,13,Adelaide,Light,4.2,59.5,0,1,Heavy,0
376,2025-06-22,13,Gold Coast,Light,4.2,79.5,0,1,Moderate,0
377,2025-06-22,13,Newcastle,Light,2.8,55.2,2,1,Moderate,0
378,2025-06-22,13,Canberra,Light,1.4,35.5,3,1,Heavy,0
379,2025-06-22,13,Sunshine Coast,Light,0.3,37.5,2,0,Moderate,0
380,2025-06-22,13,Wollongong,Light,4.4,65.4,3,1,Heavy,0
381,2025-06-22,14,Sydney,Light,0.1,53.6,1,0,Moderate,0
382,2025-06-22,14,Melbourne,Light,0.4,75.7,2,0,None,0
383,2025-06-22,14,Brisbane,Light,3.0,33.4,3,1,Moderate,0
384,2025-06-22,14,Perth,Light,1.1,32.9,3,1,Light,0
385,2025-06-22,14,Adelaide,Light,5.0,64.3,2,1,Light,0
386,2025-06-22,14,Gold Coast,Light,0.6,79.7,0,0,Light,0
387,2025-06-22,14,Newcastle,Light,0.5,37.3,1,0,Light,0
388,2025-06-22,14,Canberra,Moderate,4.3,74.8,0,1,Moderate,0
389,2025-06-22,14,Sunshine Coast,Moderate,3.0,40.7,3,0,None,0
390,2025-06-22,14,Wollongong,Moderate,1.2,34.1,3,1,Light,0
391,2025-06-22,15,Sydney,Light,1.9,25.8,0,1,Light,0
392,2025-06-22,15,Melbourne,Moderate,2.3,41.4,1,1,Light,0
393,2025-06-22,15,Brisbane,Light,0.4,56.2,2,0,None,0
394,2025-06-22,15,Perth,Light,1.7,50.4,0,0,None,0
395,2025-06-22,15,Adelaide,Light,3.0,36.2,0,1,Light,0
396,2025-06-22,15,Gold Coast,Light,3.9,20.1,2,0,Light,0
397,2025-06-22,15,Newcastle,Light,2.9,59.4,2,1,Light,0
398,2025-06-22,15,Canberra,Moderate,1.0,37.0,3,0,Heavy,0
399,2025-06-22,15,Sunshine Coast,Light,0.1,23.0,1,0,Moderate,0
400,2025-06-22,15,Wollongong,Light,3.9,69.7,0,0,None,0
401,2025-06-22,16,Sydney,Light,4.8,47.6,0,1,Light,0
402,2025-06-22,16,Melbourne,Light,1.5,33.6,3,0,Moderate,0
403,2025-06-22,16,Brisbane,Light,2.5,70.3,0,1,None,0
404,2025-06-22,16,Perth,Moderate,0.4,74.3,2,1,Heavy,0
405,2025-06-22,16,Adelaide,Moderate,4.9,23.0,2,0,Light,0
406,2025-06-22,16,Gold Coast,Light,0.8,36.9,2,0,None,0
407,2025-06-22,16,Newcastle,Light,2.9,57.7,0,1,Light,0
408,2025-06-22,16,Canberra,Moderate,2.7,25.1,3,1,Moderate,0
409,2025-06-22,16,Sunshine Coast,Light,2.0,71.3,0,0,None,0
410,2025-06-22,16,Wollongong,Light,1.4,78.4,1,1,Heavy,0
411,2025-06-22,17,Sydney,Light,0.6,71.9,1,0,Heavy,0
412,2025-06-22,17,Melbourne,Light,4.2,42.1,0,0,None,0
413,2025-06-22,17,Brisbane,Light,4.3,65.0,2,1,Moderate,0
414,2025-06-22,17,Perth,Light,3.9,79.1,1,1,Heavy,0
415,2025-06-22,17,Adelaide,Moderate,4.1,25.5,2,1,None,0
416,2025-06-22,17,Gold Coast,Moderate,1.1,22.8,1,0,Light,0
417,2025-06-22,17,Newcastle,Light,0.4,29.5,3,0,Heavy,0
418,2025-06-22,17,Canberra,Moderate,1.7,26.8,1,0,Light,0
419,2025-06-22,17,Sunshine Coast,Moderate,3.6,23.2,3,0,Light,0
420,2025-06-22,17,Wollongong,Light,1.8,43.0,3,1,Light,0
421,2025-06-22,18,Sydney,Light,0.8,79.8,1,1,Moderate,0
422,2025-06-22,18,Melbourne,Moderate,4.0,40.2,2,1,Heavy,0
423,2025-06-22,18,Brisbane,Light,0.4,56.1,2,1,Moderate,0
424,2025-06-22,18,Perth,Moderate,4.8,23.2,3,1,Light,0
425,2025-06-22,18,Adelaide,Light,3.7,71.2,2,0,Light,0
426,2025-06-22,18,Gold Coast,Light,4.9,35.3,3,1,Heavy,0
427,2025-06-22,18,Newcastle,Light,0.6,44.6,3,1,None,0
428,2025-06-22,18,Canberra,Light,3.2,55.3,2,1,Moderate,0
429,2025-06-22,18,Sunshine Coast,Moderate,3.8,37.7,1,0,Moderate,0
430,2025-06-22,18,Wollongong,Light,2.1,78.2,1,1,Moderate,0
431,2025-06-22,19,Sydney,Light,2.7,42.5,1,1,None,0
432,2025-06-22,19,Melbourne,Light,4.7,59.3,3,0,Light,0
433,2025-06-22,19,Brisbane,Light,3.8,50.7,3,0,None,0
434,2025-06-22,19,Perth,Light,0.2,40.9,2,0,Moderate,0
435,2025-06-22,19,Adelaide,Light,0.5,66.3,2,1,Light,0
436,2025-06-22,19,Gold Coast,Light,0.5,21.4,2,0,Heavy,0
437,2025-06-22,19,Newcastle,Light,3.9,62.2,3,0,Light,0
438,2025-06-22,19,Canberra,Light,3.6,42.2,2,0,Heavy,0
439,2025-06-22,19,Sunshine Coast,Light,1.3,53.7,2,1,Heavy,0
440,2025-06-22,19,Wollongong,Light,1.7,37.5,1,0,Moderate,0
441,2025-06-22,20,Sydney,Light,2.7,67.8,2,1,Moderate,0
442,2025-06-22,20,Melbourne,Light,2.5,60.3,2,0,Heavy,0
443,2025-06-22,20,Brisbane,Light,3.2,45.9,3,0,Moderate,0
444,2025-06-22,20,Perth,Light,3.8,26.4,0,1,Heavy,0
445,2025-06-22,20,Adelaide,Light,3.9,73.2,2,1,None,0
446,2025-06-22,20,Gold Coast,Light,4.8,56.1,1,0,Moderate,0
447,2025-06-22,20,Newcastle,Light,0.4,62.8,1,1,Moderate,0
448,2025-06-22,20,Canberra,Light,2.2,26.3,0,0,Moderate,0
449,2025-06-22,20,Sunshine Coast,Moderate,3.2,31.4,0,1,Moderate,0
450,2025-06-22,20,Wollongong,Light,1.8,68.9,0,0,Heavy,0
451,2025-06-22,21,Sydney,Light,3.4,21.2,2,1,Heavy,0
452,2025-06-22,21,Melbourne,Light,4.8,57.3,3,0,Moderate,0
453,2025-06-22,21,Brisbane,Light,0.3,45.6,2,0,Heavy,0
454,2025-06-22,21,Perth,Light,3.6,29.2,2,0,None,0
455,2025-06-22,21,Adelaide,Moderate,2.3,69.9,0,0,Heavy,0
456,2025-06-22,21,Gold Coast,Light,2.3,51.7,3,1,None,0
457,2025-06-22,21,Newcastle,Light,2.4,61.9,3,0,None,0
458,2025-06-22,21,Canberra,Moderate,4.0,67.7,3,1,Light,0
459,2025-06-22,21,Sunshine Coast,Light,2.1,22.8,0,0,Heavy,0
460,2025-06-22,21,Wollongong,Light,4.6,68.9,3,1,None,0
461,2025-06-22,22,Sydney,Light,3.4,23.3,1,0,Moderate,0
462,2025-06-22,22,Melbourne,Light,3.4,43.9,0,0,Heavy,0
463,2025-06-22,22,Brisbane,Light,2.6,40.3,1,1,None,0
464,2025-06-22,22,Perth,Light,0.3,21.2,0,0,Light,0
465,2025-06-22,22,Adelaide,Light,0.6,62.1,1,0,Moderate,0
466,2025-06-22,22,Gold Coast,Light,3.7,27.3,0,0,Heavy,0
467,2025-06-22,22,Newcastle,Light,3.9,63.6,0,0,Heavy,0
468,2025-06-22,22,Canberra,Moderate,2.2,51.1,3,0,None,0
469,2025-06-22,22,Sunshine Coast,Moderate,0.5,56.8,0,0,Heavy,0
470,2025-06-22,22,Wollongong,Light,0.9,29.0,1,1,None,0
471,2025-06-22,23,Sydney,Light,1.3,28.1,2,1,None,0
472,2025-06-22,23,Melbourne,Light,0.7,23.8,3,0,Light,0
473,2025-06-22,23,Brisbane,Moderate,1.3,38.1,3,1,Moderate,0
474,2025-06-22,23,Perth,Light,0.8,36.5,1,0,Light,0
475,2025-06-22,23,Adelaide,Moderate,4.2,35.8,0,1,Heavy,0
476,2025-06-22,23,Gold Coast,Moderate,3.1,78.3,0,0,Moderate,0
477,2025-06-22,23,Newcastle,Light,1.3,66.0,3,0,Light,0
478,2025-06-22,23,Canberra,Moderate,0.9,26.9,3,1,Moderate,0
479,2025-06-22,23,Sunshine Coast,Light,2.5,27.5,1,0,None,0
480,2025-06-22,23,Wollongong,Light,2.0,61.4,1,0,Light,0
481,2025-06-23,0,Sydney,Light,2.6,47.0,3,1,Moderate,0
482,2025-06-23,0,Melbourne,Light,0.8,50.6,3,0,Heavy,0
483,2025-06-23,0,Brisbane,Moderate,3.1,22.6,2,1,Light,0
484,2025-06-23,0,Perth,Light,2.9,43.2,3,1,Heavy,0
485,2025-06-23,0,Adelaide,Light,1.9,58.0,3,1,None,0
486,2025-06-23,0,Gold Coast,Moderate,3.2,35.4,3,0,Heavy,0
487,2025-06-23,0,Newcastle,Light,5.0,39.7,2,1,Moderate,0
488,2025-06-23,0,Canberra,Light,4.5,40.7,3,0,Light,0
489,2025-06-23,0,Sunshine Coast,Light,4.5,47.0,2,0,Moderate,0
490,2025-06-23,0,Wollongong,Light,2.5,54.9,1,1,Light,0
491,2025-06-23,1,Sydney,Light,3.9,30.4,3,1,Heavy,0
492,2025-06-23,1,Melbourne,Moderate,1.3,64.0,2,0,Heavy,0
493,2025-06-23,1,Brisbane,Moderate,3.8,66.2,2,1,Moderate,0
494,2025-06-23,1,Perth,Light,1.4,23.5,0,0,Light,0
495,2025-06-23,1,Adelaide,Light,4.2,34.0,3,1,Moderate,0
496,2025-06-23,1,Gold Coast,Light,4.6,53.2,1,0,Light,0
497,2025-06-23,1,Newcastle,Moderate,1.5,77.4,1,0,Moderate,0
498,2025-06-23,1,Canberra,Light,2.6,29.7,1,1,Moderate,0
499,2025-06-23,1,Sunshine Coast,Light,3.4,38.2,1,0,Light,0
500,2025-06-23,1,Wollongong,Moderate,3.1,20.0,1,0,Heavy,0
501,2025-06-23,2,Sydney,Light,0.4,56.7,2,1,Heavy,0
502,2025-06-23,2,Melbourne,Moderate,0.5,38.6,0,0,None,0
503,2025-06-23,2,Brisbane,Light,3.9,26.5,3,0,Light,0
504,2025-06-23,2,Perth,Light,1.2,36.4,0,0,Moderate,0
505,2025-06-23,2,Adelaide,Light,4.4,75.2,2,0,None,0
506,2025-06-23,2,Gold Coast,Light,4.5,46.9,2,0,Moderate,0
507,2025-06-23,2,Newcastle,Moderate,4.1,56.3,1,0,Moderate,0
508,2025-06-23,2,Canberra,Light,3.3,56.2,0,0,None,0
509,2025-06-23,2,Sunshine Coast,Light,4.3,37.7,0,0,Light,0
510,2025-06-23,2,Wollongong,Light,1.1,65.0,3,1,Heavy,0
511,2025-06-23,3,Sydney,Light,0.7,58.6,1,0,Light,0
512,2025-06-23,3,Melbourne,Light,1.0,29.9,3,1,Heavy,0
513,2025-06-23,3,Brisbane,Light,3.5,26.0,2,0,None,0
514,2025-06-23,3,Perth,Light,2.3,33.7,3,0,Moderate,0
515,2025-06-23,3,Adelaide,Light,4.3,77.9,3,1,Light,0
516,2025-06-23,3,Gold Coast,Light,0.2,42.6,2,1,None,0
517,2025-06-23,3,Newcastle,Light,1.0,64.0,0,1,Heavy,0
518,2025-06-23,3,Canberra,Light,3.6,61.4,2,1,None,0
519,2025-06-23,3,Sunshine Coast,Light,1.4,48.5,1,1,Heavy,0
520,2025-06-23,3,Wollongong,Moderate,0.7,50.5,3,0,Moderate,0
521,2025-06-23,4,Sydney,Light,3.0,74.7,1,0,Moderate,0
522,2025-06-23,4,Melbourne,Light,3.5,21.6,2,0,None,0
523,2025-06-23,4,Brisbane,Light,0.6,58.2,3,0,None,0
524,2025-06-23,4,Perth,Light,4.2,46.7,2,1,Moderate,0
525,2025-06-23,4,Adelaide,Light,3.7,58.9,2,1,Heavy,0
526,2025-06-23,4,Gold Coast,Light,0.6,64.6,1,0,Light,0
527,2025-06-23,4,Newcastle,Light,4.0,75.6,0,0,Light,0
528,2025-06-23,4,Canberra,Light,3.7,76.5,2,0,Moderate,0
529,2025-06-23,4,Sunshine Coast,Light,1.0,70.6,3,0,None,0
530,2025-06-23,4,Wollongong,Light,1.8,38.7,3,0,None,0
531,2025-06-23,5,Sydney,Light,0.5,68.8,0,1,Moderate,0
532,2025-06-23,5,Melbourne,Light,1.2,32.4,1,1,Light,0
533,2025-06-23,5,Brisbane,Moderate,4.2,57.9,0,1,None,0
534,2025-06-23,5,Perth,Light,2.9,38.7,3,1,None,0
535,2025-06-23,5,Adelaide,Light,0.3,39.4,1,1,None,0
536,2025-06-23,5,Gold Coast,Moderate,4.6,67.0,2,0,Moderate,0
537,2025-06-23,5,Newcastle,Light,3.6,49.0,3,1,Light,0
538,2025-06-23,5,Canberra,Light,1.0,27.5,0,0,None,0
539,2025-06-23,5,Sunshine Coast,Light,3.1,76.0,3,1,Moderate,0
540,2025-06-23,5,Wollongong,Light,3.5,48.9,0,1,Light,0
541,2025-06-23,6,Sydney,Light,2.2,28.2,3,1,None,0
542,2025-06-23,6,Melbourne,Moderate,1.9,55.6,1,1,Heavy,0
543,2025-06-23,6,Brisbane,Light,2.8,36.5,0,1,Moderate,0
544,2025-06-23,6,Perth,Moderate,1.2,26.0,0,0,Moderate,0
545,2025-06-23,6,Adelaide,Light,3.2,52.5,2,0,Light,0
546,2025-06-23,6,Gold Coast,Light,4.2,26.0,0,1,None,0
547,2025-06-23,6,Newcastle,Light,3.8,44.5,1,0,Moderate,0
548,2025-06-23,6,Canberra,Light,2.7,72.0,1,0,Heavy,0
549,2025-06-23,6,Sunshine Coast,Moderate,2.0,32.0,0,1,Light,0
550,2025-06-23,6,Wollongong,Light,2.6,46.3,2,1,Moderate,0
551,2025-06-23,7,Sydney,Severe,24.2,72.2,0,0,Heavy,1
552,2025-06-23,7,Melbourne,Heavy,38.5,68.9,3,1,Heavy,1
553,2025-06-23,7,Brisbane,Severe,18.6,73.3,3,1,None,1
554,2025-06-23,7,Perth,Heavy,17.9,34.7,1,1,Light,1
555,2025-06-23,7,Adelaide,Severe,43.5,34.5,3,0,None,1
556,2025-06-23,7,Gold Coast,Heavy,37.0,47.8,3,1,None,1
557,2025-06-23,7,Newcastle,Heavy,16.8,69.6,2,0,Heavy,1
558,2025-06-23,7,Canberra,Severe,26.5,45.6,3,1,None,1
559,2025-06-23,7,Sunshine Coast,Heavy,25.8,28.9,0,0,Heavy,1
560,2025-06-23,7,Wollongong,Heavy,27.3,40.8,1,0,Heavy,1
561,2025-06-23,8,Sydney,Severe,22.6,36.3,0,1,None,1
562,2025-06-23,8,Melbourne,Heavy,23.2,60.5,2,0,Heavy,1
563,2025-06-23,8,Brisbane,Heavy,30.4,32.6,3,0,None,1
564,2025-06-23,8,Perth,Heavy,17.0,59.6,1,0,Heavy,1
565,2025-06-23,8,Adelaide,Heavy,34.0,51.9,0,0,Light,1
566,2025-06-23,8,Gold Coast,Heavy,32.0,50.4,1,0,Heavy,1
567,2025-06-23,8,Newcastle,Severe,18.9,44.8,0,0,None,1
568,2025-06-23,8,Canberra,Heavy,25.9,45.3,0,0,None,1
569,2025-06-23,8,Sunshine Coast,Severe,27.9,46.4,2,0,Light,1
570,2025-06-23,8,Wollongong,Heavy,24.2,67.0,2,0,Light,1
571,2025-06-23,9,Sydney,Heavy,18.2,67.8,3,1,Moderate,1
572,2025-06-23,9,Melbourne,Severe,17.4,76.9,1,0,Light,1
573,2025-06-23,9,Brisbane,Heavy,33.4,68.2,2,0,None,1
574,2025-06-23,9,Perth,Heavy,19.1,78.3,3,1,Light,1
575,2025-06-23,9,Adelaide,Severe,25.3,57.0,3,1,Moderate,1
576,2025-06-23,9,Gold Coast,Heavy,40.8,72.7,2,1,Heavy,1
577,2025-06-23,9,Newcastle,Heavy,25.1,43.0,0,1,Light,1
578,2025-06-23,9,Canberra,Heavy,38.0,35.1,1,1,Light,1
579,2025-06-23,9,Sunshine Coast,Heavy,41.1,79.2,1,1,None,1
580,2025-06-23,9,Wollongong,Heavy,25.0,31.3,2,1,None,1
581,2025-06-23,10,Sydney,Moderate,3.1,55.6,3,1,Heavy,0
582,2025-06-23,10,Melbourne,Light,7.4,45.7,2,1,Moderate,0
583,2025-06-23,10,Brisbane,Light,1.1,70.8,3,0,Light,0
584,2025-06-23,10,Perth,Light,1.3,39.8,2,1,Heavy,0
585,2025-06-23,10,Adelaide,Light,0.4,66.7,0,0,None,0
586,2025-06-23,10,Gold Coast,Light,2.1,65.8,3,1,None,0
587,2025-06-23,10,Newcastle,Light,6.6,39.4,3,1,Light,0
588,2025-06-23,10,Canberra,Light,7.9,37.6,3,0,Light,0
589,2025-06-23,10,Sunshine Coast,Light,1.7,64.7,1,1,None,0
590,2025-06-23,10,Wollongong,Light,3.7,47.5,1,1,Heavy,0
591,2025-06-23,11,Sydney,Moderate,3.7,65.9,0,1,Heavy,0
592,2025-06-23,11,Melbourne,Moderate,8.7,73.5,1,0,Heavy,0
593,2025-06-23,11,Brisbane,Light,6.8,47.2,2,0,None,0
594,2025-06-23,11,Perth,Moderate,9.0,61.0,2,0,Heavy,0
595,2025-06-23,11,Adelaide,Moderate,7.5,65.7,1,0,None,0
596,2025-06-23,11,Gold Coast,Light,9.2,36.5,1,1,Light,0
597,2025-06-23,11,Newcastle,Light,6.8,75.2,3,0,Light,0
598,2025-06-23,11,Canberra,Moderate,9.2,32.7,0,1,Heavy,0
599,2025-06-23,11,Sunshine Coast,Light,9.0,62.1,0,1,Heavy,0
600,2025-06-23,11,Wollongong,Light,5.1,63.0,3,1,Moderate,0
601,2025-06-23,12,Sydney,Moderate,6.3,63.5,2,1,Heavy,0
602,2025-06-23,12,Melbourne,Light,2.9,55.9,3,1,Heavy,0
603,2025-06-23,12,Brisbane,Light,8.7,23.2,3,0,Light,0
604,2025-06-23,12,Perth,Moderate,5.7,41.3,0,0,Light,0
605,2025-06-23,12,Adelaide,Moderate,6.7,77.7,3,1,Moderate,0
606,2025-06-23,12,Gold Coast,Light,0.2,31.2,3,1,None,0
607,2025-06-23,12,Newcastle,Moderate,10.0,72.7,1,1,None,0
608,2025-06-23,12,Canberra,Light,7.5,22.4,3,1,Moderate,0
609,2025-06-23,12,Sunshine Coast,Moderate,10.0,33.4,2,0,Moderate,0
610,2025-06-23,12,Wollongong,Moderate,4.8,23.2,3,0,None,0
611,2025-06-23,13,Sydney,Light,7.9,76.5,1,1,None,0
612,2025-06-23,13,Melbourne,Light,3.2,51.3,3,1,Heavy,0
613,2025-06-23,13,Brisbane,Light,6.9,54.1,3,1,Heavy,0
614,2025-06-23,13,Perth,Light,9.5,76.4,1,1,Moderate,0
615,2025-06-23,13,Adelaide,Moderate,4.0,24.1,2,0,None,0
616,2025-06-23,13,Gold Coast,Light,2.0,59.9,1,1,Moderate,0
617,2025-06-23,13,Newcastle,Light,9.3,30.7,0,0,Moderate,0
618,2025-06-23,13,Canberra,Light,0.4,22.9,0,0,Moderate,0
619,2025-06-23,13,Sunshine Coast,Light,6.8,21.9,3,1,Light,0
620,2025-06-23,13,Wollongong,Moderate,8.0,63.4,1,0,Light,0
621,2025-06-23,14,Sydney,Light,6.3,38.7,2,1,None,0
622,2025-06-23,14,Melbourne,Moderate,5.7,48.9,3,0,None,0
623,2025-06-23,14,Brisbane,Moderate,7.8,48.1,2,0,Light,0
624,2025-06-23,14,Perth,Light,8.2,49.7,3,1,Light,0
625,2025-06-23,14,Adelaide,Light,3.4,25.2,3,1,None,0
626,2025-06-23,14,Gold Coast,Moderate,4.9,54.0,1,0,Light,0
627,2025-06-23,14,Newcastle,Light,6.9,59.7,2,1,None,0
628,2025-06-23,14,Canberra,Moderate,4.2,58.6,2,0,Heavy,0
629,2025-06-23,14,Sunshine Coast,Light,4.8,36.6,3,0,Heavy,0
630,2025-06-23,14,Wollongong,Light,6.9,74.1,3,1,Light,0
631,2025-06-23,15,Sydney,Moderate,9.2,32.9,2,1,Heavy,0
632,2025-06-23,15,Melbourne,Light,8.8,47.8,1,0,Light,0
633,2025-06-23,15,Brisbane,Moderate,6.6,56.3,0,1,Heavy,0
634,2025-06-23,15,Perth,Moderate,4.8,60.0,3,0,None,0
635,2025-06-23,15,Adelaide,Light,6.5,54.6,3,0,Moderate,0
636,2025-06-23,15,Gold Coast,Light,1.8,50.3,2,0,None,0
637,2025-06-23,15,Newcastle,Moderate,0.1,56.4,3,0,Heavy,0
638,2025-06-23,15,Canberra,Moderate,9.7,45.4,2,1,None,0
639,2025-06-23,15,Sunshine Coast,Moderate,8.6,44.9,2,1,Moderate,0
640,2025-06-23,15,Wollongong,Moderate,1.9,30.7,1,0,Light,0
641,2025-06-23,16,Sydney,Light,8.6,44.2,3,0,Light,0
642,2025-06-23,16,Melbourne,Light,3.7,79.3,3,1,Moderate,0
643,2025-06-23,16,Brisbane,Light,7.1,73.8,2,0,None,0
644,2025-06-23,16,Perth,Light,2.6,77.2,2,0,None,0
645,2025-06-23,16,Adelaide,Moderate,1.1,27.7,1,1,Heavy,0
646,2025-06-23,16,Gold Coast,Light,2.6,28.3,3,1,Moderate,0
647,2025-06-23,16,Newcastle,Moderate,6.9,42.4,0,1,Moderate,0
648,2025-06-23,16,Canberra,Light,7.4,58.7,1,0,Moderate,0
649,2025-06-23,16,Sunshine Coast,Moderate,1.5,77.4,3,0,Light,0
650,2025-06-23,16,Wollongong,Moderate,2.5,46.3,0,0,Light,0
651,2025-06-23,17,Sydney,Severe,44.0,23.6,0,0,None,1
652,2025-06-23,17,Melbourne,Heavy,24.5,66.4,3,1,None,1
653,2025-06-23,17,Brisbane,Heavy,34.7,34.4,3,1,Light,1
654,2025-06-23,17,Perth,Heavy,37.7,67.3,1,0,Light,1
655,2025-06-23,17,Adelaide,Heavy,36.7,51.6,3,0,Heavy,1
656,2025-06-23,17,Gold Coast,Heavy,38.7,29.0,0,1,Light,1
657,2025-06-23,17,Newcastle,Heavy,36.6,78.0,0,1,Moderate,1
658,2025-06-23,17,Canberra,Heavy,19.3,40.0,3,0,Heavy,1
659,2025-06-23,17,Sunshine Coast,Heavy,29.7,64.0,2,0,None,1
660,2025-06-23,17,Wollongong,Heavy,30.7,42.6,2,1,None,1
661,2025-06-23,18,Sydney,Heavy,42.9,75.7,1,1,None,1
662,2025-06-23,18,Melbourne,Heavy,28.9,79.9,1,1,Heavy,1
663,2025-06-23,18,Brisbane,Heavy,17.6,23.4,3,1,Heavy,1
664,2025-06-23,18,Perth,Severe,28.3,66.4,3,1,Light,1
665,2025-06-23,18,Adelaide,Severe,29.5,52.0,0,0,Moderate,1
666,2025-06-23,18,Gold Coast,Heavy,28.1,74.4,1,0,None,1
667,2025-06-23,18,Newcastle,Heavy,35.8,36.8,3,0,Moderate,1
668,2025-06-23,18,Canberra,Heavy,18.5,62.6,1,0,Moderate,1
669,2025-06-23,18,Sunshine Coast,Severe,35.8,49.9,3,1,None,1
670,2025-06-23,18,Wollongong,Heavy,23.2,56.3,3,1,None,1
671,2025-06-23,19,Sydney,Heavy,32.4,21.3,1,1,Heavy,1
672,2025-06-23,19,Melbourne,Heavy,29.0,70.9,2,1,Light,1
673,2025-06-23,19,Brisbane,Severe,34.8,51.4,0,0,Heavy,1
674,2025-06-23,19,Perth,Heavy,42.9,62.4,1,1,None,1
675,2025-06-23,19,Adelaide,Heavy,33.7,55.3,3,1,Light,1
676,2025-06-23,19,Gold Coast,Severe,44.3,58.7,2,0,Moderate,1
677,2025-06-23,19,Newcastle,Heavy,23.0,21.7,3,0,Moderate,1
678,2025-06-23,19,Canberra,Severe,29.6,36.4,2,1,Light,1
679,2025-06-23,19,Sunshine Coast,Severe,40.2,57.1,3,0,None,1
680,2025-06-23,19,Wollongong,Heavy,36.6,54.4,3,1,Light,1
681,2025-06-23,20,Sydney,Light,0.7,45.8,3,0,Moderate,0
682,2025-06-23,20,Melbourne,Moderate,1.2,22.0,1,1,None,0
683,2025-06-23,20,Brisbane,Light,3.9,64.5,3,1,Heavy,0
684,2025-06-23,20,Perth,Light,3.5,61.6,1,0,Moderate,0
685,2025-06-23,20,Adelaide,Light,1.8,72.3,3,0,None,0
686,2025-06-23,20,Gold Coast,Moderate,2.6,72.4,1,0,Heavy,0
687,2025-06-23,20,Newcastle,Light,0.0,21.5,0,1,Moderate,0
688,2025-06-23,20,Canberra,Light,4.6,75.7,1,0,Light,0
689,2025-06-23,20,Sunshine Coast,Moderate,1.3,41.4,3,1,Light,0
690,2025-06-23,20,Wollongong,Light,0.6,38.2,2,1,None,0
691,2025-06-23,21,Sydney,Light,4.0,54.3,2,0,Heavy,0
692,2025-06-23,21,Melbourne,Light,3.0,32.5,0,0,None,0
693,2025-06-23,21,Brisbane,Light,2.9,55.2,0,1,None,0
694,2025-06-23,21,Perth,Light,3.3,65.8,2,0,None,0
695,2025-06-23,21,Adelaide,Moderate,4.1,32.5,0,0,Light,0
696,2025-06-23,21,Gold Coast,Light,2.4,22.5,0,0,Heavy,0
697,2025-06-23,21,Newcastle,Moderate,4.9,61.2,1,0,None,0
698,2025-06-23,21,Canberra,Light,0.7,46.4,3,0,Light,0
699,2025-06-23,21,Sunshine Coast,Light,3.2,53.1,0,1,Light,0
700,2025-06-23,21,Wollongong,Light,1.8,39.2,0,0,None,0
701,2025-06-23,22,Sydney,Light,0.7,44.5,2,1,Heavy,0
702,2025-06-23,22,Melbourne,Light,3.1,53.1,2,1,None,0
703,2025-06-23,22,Brisbane,Light,1.2,76.6,3,1,Moderate,0
704,2025-06-23,22,Perth,Light,3.1,31.2,3,0,Moderate,0
705,2025-06-23,22,Adelaide,Light,2.3,51.8,0,1,Heavy,0
706,2025-06-23,22,Gold Coast,Light,1.1,71.5,0,1,Heavy,0
707,2025-06-23,22,Newcastle,Moderate,2.9,80.0,2,1,None,0
708,2025-06-23,22,Canberra,Light,4.3,28.3,1,1,None,0
709,2025-06-23,22,Sunshine Coast,Light,3.1,71.6,3,0,Moderate,0
710,2025-06-23,22,Wollongong,Light,1.7,21.2,2,1,Heavy,0
711,2025-06-23,23,Sydney,Light,2.4,73.5,1,1,Light,0
712,2025-06-23,23,Melbourne,Light,4.6,38.5,2,0,Heavy,0
713,2025-06-23,23,Brisbane,Light,2.8,55.6,1,1,Light,0
714,2025-06-23,23,Perth,Light,4.0,66.6,3,0,None,0
715,2025-06-23,23,Adelaide,Light,2.3,74.4,2,1,None,0
716,2025-06-23,23,Gold Coast,Moderate,3.8,38.5,2,0,Light,0
717,2025-06-23,23,Newcastle,Light,0.4,57.9,0,0,Heavy,0
718,2025-06-23,23,Canberra,Light,3.8,28.0,3,1,Light,0
719,2025-06-23,23,Sunshine Coast,Moderate,4.7,26.5,1,0,None,0
720,2025-06-23,23,Wollongong,Light,4.9,34.6,2,1,Light,0
721,2025-06-24,0,Sydney,Light,2.7,66.1,0,0,Moderate,0
722,2025-06-24,0,Melbourne,Light,4.0,64.3,1,1,Moderate,0
723,2025-06-24,0,Brisbane,Light,4.0,45.0,3,1,Heavy,0
724,2025-06-24,0,Perth,Light,0.2,59.5,2,0,None,0
725,2025-06-24,0,Adelaide,Light,1.8,53.4,2,0,None,0
726,2025-06-24,0,Gold Coast,Light,4.2,71.9,0,0,Moderate,0
