weather_id,location_id,date,hour,temperature_f,temperature_c,humidity_pct,wind_speed_mph,wind_direction_degrees,precipitation_mm,visibility_miles,weather_condition,weather_description,pressure_inhg,uv_index,sunrise_time,sunset_time,created_at,_loaded_at
136,158,2025-08-20,13,41.1,5.1,57,14.1,78,0.0,5.4,HEAVY_RAIN,Partly cloudy,30.25,0,06:00:00,18:00:00,2025-08-23 11:05:11.521384,2025-09-20 09:55:10.415236
137,33,2025-08-20,13,52.9,11.6,55,13.9,108,18.6,13.9,LIGHT_RAIN,Thunderstorm,29.9,11,06:00:00,18:00:00,2025-08-22 23:21:41.010860,2025-09-20 06:48:41.864596
138,81,2025-08-20,13,46.9,8.3,88,12.7,161,35.3,45.0,HEAVY_RAIN,Thunderstorm,29.77,10,06:00:00,18:00:00,2025-09-04 21:36:27.565085,2025-09-19 19:07:08.904151
139,232,2025-08-20,13,64.0,17.8,50,17.7,357,0.0,30.2,CLOUDY,Light rain,30.28,5,06:00:00,18:00:00,2025-09-02 01:11:55.645136,2025-09-19 18:54:19.833237
140,18,2025-08-20,13,54.8,12.7,69,14.1,200,0.0,13.6,CLOUDY,Thunderstorm,30.48,6,06:00:00,18:00:00,2025-08-30 12:07:07.612394,2025-09-20 03:23:11.710297
141,152,2025-08-20,14,58.0,14.4,73,20.3,225,0.0,32.9,HEAVY_RAIN,Foggy,29.6,11,06:00:00,18:00:00,2025-09-11 11:18:45.255461,2025-09-20 03:28:18.742579
142,190,2025-08-20,14,47.6,8.6,53,11.0,76,0.0,41.5,CLOUDY,Overcast,30.14,6,06:00:00,18:00:00,2025-09-16 17:15:48.161943,2025-09-20 16:50:33.280392
143,7,2025-08-20,14,63.8,17.7,92,19.3,158,0.0,35.3,FOG,Overcast,30.04,8,06:00:00,18:00:00,2025-08-26 01:37:21.083445,2025-09-20 17:53:39.923177
144,2,2025-08-20,14,43.6,6.4,63,11.2,284,0.0,17.3,CLOUDY,Foggy,29.54,6,06:00:00,18:00:00,2025-09-08 10:00:59.961285,2025-09-19 19:02:05.666160
145,185,2025-08-20,14,50.7,10.4,62,20.9,238,0.0,29.1,PARTLY_CLOUDY,Partly cloudy,29.56,2,06:00:00,18:00:00,2025-09-01 22:37:33.528388,2025-09-20 12:43:12.276790
146,150,2025-08-20,14,58.7,14.8,64,25.1,68,0.0,44.9,CLOUDY,Foggy,29.75,9,06:00:00,18:00:00,2025-08-26 13:32:52.716804,2025-09-20 04:22:59.343914
147,90,2025-08-20,14,67.9,20.0,39,8.1,239,0.0,23.1,STORM,Foggy,29.55,4,06:00:00,18:00:00,2025-08-21 20:07:43.414228,2025-09-19 20:39:46.033815
148,42,2025-08-20,14,53.9,12.2,34,16.6,100,0.0,13.8,CLEAR,Thunderstorm,29.98,0,06:00:00,18:00:00,2025-09-07 18:43:59.023408,2025-09-19 23:49:09.569932
149,223,2025-08-20,14,66.8,19.3,51,26.9,128,0.0,45.1,CLOUDY,Foggy,30.03,6,06:00:00,18:00:00,2025-09-20 14:07:04.155643,2025-09-19 22:20:13.031089
150,65,2025-08-20,14,48.7,9.3,69,23.7,135,49.6,29.3,HEAVY_RAIN,Thunderstorm,30.47,4,06:00:00,18:00:00,2025-08-22 23:48:57.123828,2025-09-20 15:28:23.084868
151,83,2025-08-20,15,45.1,7.3,46,20.0,196,6.8,31.9,PARTLY_CLOUDY,Clear skies,30.17,11,06:00:00,18:00:00,2025-08-30 03:05:14.971657,2025-09-20 16:33:54.160317
152,67,2025-08-20,15,61.1,16.1,82,2.0,47,0.0,30.4,HEAVY_RAIN,Thunderstorm,30.14,2,06:00:00,18:00:00,2025-09-14 17:49:51.495048,2025-09-20 17:07:33.336880
153,87,2025-08-20,15,58.4,14.6,66,6.9,172,39.0,11.9,CLEAR,Partly cloudy,29.7,10,06:00:00,18:00:00,2025-09-01 01:52:51.441800,2025-09-20 03:13:15.858165
154,203,2025-08-20,15,47.2,8.5,55,21.9,117,0.0,26.6,RAIN,Foggy,30.28,1,06:00:00,18:00:00,2025-09-05 16:30:13.094353,2025-09-20 02:23:39.685593
155,116,2025-08-20,15,57.6,14.2,39,10.9,96,0.0,38.8,CLOUDY,Overcast,29.7,11,06:00:00,18:00:00,2025-09-20 10:14:59.836533,2025-09-19 20:56:37.675406
156,200,2025-08-20,15,44.2,6.8,54,18.3,107,0.0,49.3,LIGHT_RAIN,Heavy rain,29.91,0,06:00:00,18:00:00,2025-08-23 23:13:41.013491,2025-09-19 18:59:46.752969
157,94,2025-08-20,15,50.0,10.0,44,0.8,84,7.4,28.4,PARTLY_CLOUDY,Heavy rain,29.62,8,06:00:00,18:00:00,2025-09-09 06:45:26.990451,2025-09-20 10:25:17.096207
158,113,2025-08-20,15,56.4,13.6,90,27.3,205,43.6,38.0,HEAVY_RAIN,Light rain,29.69,10,06:00:00,18:00:00,2025-08-24 01:33:16.787539,2025-09-19 22:03:21.623955
159,235,2025-08-20,15,43.7,6.5,80,27.2,123,0.0,26.1,FOG,Heavy rain,30.44,8,06:00:00,18:00:00,2025-09-02 06:34:07.361659,2025-09-19 19:25:04.994516
160,47,2025-08-20,15,55.4,13.0,64,1.0,212,38.1,12.5,HEAVY_RAIN,Partly cloudy,30.01,8,06:00:00,18:00:00,2025-08-31 11:55:59.168342,2025-09-20 02:19:29.149211
161,119,2025-08-20,16,44.8,7.1,50,19.5,357,0.0,40.2,CLEAR,Heavy rain,30.04,8,06:00:00,18:00:00,2025-09-07 19:24:44.073103,2025-09-20 16:43:41.449284
162,20,2025-08-20,16,42.0,5.6,74,26.7,20,7.6,47.3,CLEAR,Clear skies,29.63,10,06:00:00,18:00:00,2025-08-29 11:16:38.165316,2025-09-20 04:14:55.390807
163,3,2025-08-20,16,46.6,8.1,32,25.2,38,0.1,27.5,HEAVY_RAIN,Foggy,30.08,6,06:00:00,18:00:00,2025-08-29 09:35:09.882404,2025-09-19 21:29:35.787805
164,137,2025-08-20,16,45.4,7.5,63,23.5,170,0.0,8.1,PARTLY_CLOUDY,Heavy rain,30.4,0,06:00:00,18:00:00,2025-09-09 16:01:11.248497,2025-09-19 21:22:43.216472
165,207,2025-08-20,16,56.3,13.5,36,10.3,274,10.7,37.9,RAIN,Heavy rain,29.59,7,06:00:00,18:00:00,2025-09-09 18:03:28.544954,2025-09-20 00:58:53.776173
166,233,2025-08-20,16,63.1,17.3,75,14.8,60,0.0,28.4,STORM,Heavy rain,30.28,2,06:00:00,18:00:00,2025-09-09 09:40:29.168583,2025-09-20 17:07:50.667058
167,185,2025-08-20,16,54.8,12.7,31,19.3,318,0.0,16.4,CLOUDY,Light rain,30.19,9,06:00:00,18:00:00,2025-09-18 20:09:07.431256,2025-09-20 10:35:16.511023
168,2,2025-08-20,16,43.5,6.4,30,21.3,176,0.5,45.3,CLEAR,Light rain,29.51,8,06:00:00,18:00:00,2025-09-14 22:15:08.541318,2025-09-19 20:13:24.064633
169,43,2025-08-20,16,48.1,8.9,51,15.2,89,28.6,7.8,HEAVY_RAIN,Overcast,29.84,5,06:00:00,18:00:00,2025-09-02 23:36:17.572784,2025-09-20 16:05:28.119293
170,13,2025-08-20,16,47.2,8.5,73,28.3,138,0.0,22.3,CLOUDY,Heavy rain,29.92,2,06:00:00,18:00:00,2025-09-04 14:12:09.407278,2025-09-20 06:43:48.514084
171,138,2025-08-20,17,43.1,6.2,90,15.5,246,0.0,43.9,STORM,Light rain,29.84,1,06:00:00,18:00:00,2025-08-22 21:24:17.652890,2025-09-20 04:58:49.793096
172,38,2025-08-20,17,41.4,5.2,60,11.9,254,0.0,33.4,RAIN,Overcast,30.29,2,06:00:00,18:00:00,2025-09-01 23:00:11.401122,2025-09-20 11:00:01.093674
173,92,2025-08-20,17,54.6,12.6,66,26.7,328,0.0,37.1,FOG,Overcast,29.51,10,06:00:00,18:00:00,2025-09-15 12:59:00.724953,2025-09-20 04:52:47.514470
174,182,2025-08-20,17,46.8,8.2,72,3.1,0,0.0,15.2,RAIN,Light rain,30.35,10,06:00:00,18:00:00,2025-08-26 04:56:56.315415,2025-09-20 06:41:53.171612
175,196,2025-08-20,17,46.6,8.1,62,1.6,75,0.0,16.7,LIGHT_RAIN,Light rain,30.36,4,06:00:00,18:00:00,2025-08-26 17:15:00.251397,2025-09-20 03:44:26.532933
176,100,2025-08-20,17,63.2,17.4,30,10.4,87,34.3,13.1,FOG,Light rain,30.36,5,06:00:00,18:00:00,2025-08-29 19:01:59.392342,2025-09-19 21:36:43.838515
177,181,2025-08-20,17,59.6,15.4,76,27.2,89,0.0,43.6,CLOUDY,Thunderstorm,30.03,9,06:00:00,18:00:00,2025-08-26 08:34:07.643672,2025-09-20 13:33:17.034467
178,76,2025-08-20,17,59.6,15.3,83,23.4,30,0.0,24.3,STORM,Light rain,29.98,2,06:00:00,18:00:00,2025-09-08 20:06:42.506364,2025-09-20 15:57:39.925527
179,239,2025-08-20,17,48.7,9.3,31,13.9,277,0.0,14.7,CLOUDY,Light rain,30.24,9,06:00:00,18:00:00,2025-09-04 20:18:21.428876,2025-09-20 11:54:38.435438
180,77,2025-08-20,17,48.3,9.1,55,4.8,77,31.8,14.7,STORM,Partly cloudy,30.4,3,06:00:00,18:00:00,2025-09-03 18:58:47.271824,2025-09-20 00:44:38.840582
181,232,2025-08-20,18,59.2,15.1,51,29.7,109,31.1,22.6,RAIN,Thunderstorm,29.65,4,06:00:00,18:00:00,2025-08-29 13:32:50.795511,2025-09-20 13:57:38.852762
182,184,2025-08-20,18,56.6,13.7,91,5.9,159,0.0,37.3,LIGHT_RAIN,Foggy,30.46,9,06:00:00,18:00:00,2025-08-28 23:56:55.803192,2025-09-19 23:35:42.694866
183,148,2025-08-20,18,67.8,19.9,53,3.3,161,0.0,44.4,RAIN,Foggy,29.91,11,06:00:00,18:00:00,2025-09-14 02:19:12.360414,2025-09-20 07:33:35.358310
184,89,2025-08-20,18,60.1,15.6,64,19.2,207,0.0,29.5,STORM,Light rain,30.38,4,06:00:00,18:00:00,2025-09-06 20:57:39.517196,2025-09-20 12:40:07.728131
185,2,2025-08-20,18,59.0,15.0,85,4.5,319,0.0,5.2,CLOUDY,Foggy,29.65,7,06:00:00,18:00:00,2025-08-30 15:50:42.261660,2025-09-20 01:49:13.571374
186,214,2025-08-20,18,44.0,6.7,89,13.7,131,0.0,42.6,CLOUDY,Light rain,30.38,5,06:00:00,18:00:00,2025-09-14 03:56:43.691388,2025-09-20 16:53:07.632170
187,128,2025-08-20,18,52.1,11.2,75,7.5,263,0.0,22.2,STORM,Thunderstorm,29.6,5,06:00:00,18:00:00,2025-09-03 11:49:29.073329,2025-09-20 02:56:59.129878
188,222,2025-08-20,18,53.6,12.0,43,26.2,156,3.0,8.4,RAIN,Partly cloudy,30.46,8,06:00:00,18:00:00,2025-09-13 22:29:15.874314,2025-09-20 00:28:43.600795
189,149,2025-08-20,18,45.6,7.6,67,25.9,336,0.0,43.0,STORM,Thunderstorm,30.26,8,06:00:00,18:00:00,2025-09-08 15:44:28.879049,2025-09-20 04:47:59.166692
190,3,2025-08-20,18,49.7,9.8,50,22.4,119,18.4,26.1,HEAVY_RAIN,Clear skies,30.4,10,06:00:00,18:00:00,2025-09-14 08:55:49.546852,2025-09-20 11:23:34.867917
191,154,2025-08-20,19,62.3,16.8,45,1.2,248,0.0,8.8,RAIN,Thunderstorm,29.94,10,06:00:00,18:00:00,2025-09-15 06:53:19.752289,2025-09-20 07:50:21.838365
192,93,2025-08-20,19,51.2,10.7,35,18.6,217,8.4,9.4,STORM,Clear skies,29.67,2,06:00:00,18:00:00,2025-09-20 16:06:39.098812,2025-09-20 03:56:53.410580
193,24,2025-08-20,19,60.3,15.7,85,18.9,287,23.5,22.7,FOG,Overcast,29.67,8,06:00:00,18:00:00,2025-08-28 18:33:13.068510,2025-09-20 16:41:27.487784
194,1,2025-08-20,19,46.7,8.2,67,5.8,301,46.0,39.3,RAIN,Light rain,30.17,0,06:00:00,18:00:00,2025-09-13 17:54:15.988060,2025-09-20 16:42:38.236672
195,218,2025-08-20,19,55.8,13.2,73,14.0,58,4.8,28.6,HEAVY_RAIN,Partly cloudy,30.32,7,06:00:00,18:00:00,2025-09-13 23:51:05.260262,2025-09-20 13:45:21.847247
196,19,2025-08-20,19,55.3,13.0,71,3.8,61,6.6,7.2,STORM,Foggy,29.99,8,06:00:00,18:00:00,2025-08-30 11:42:13.291218,2025-09-19 22:22:11.374984
197,165,2025-08-20,19,43.2,6.2,81,28.6,227,8.5,22.1,CLOUDY,Partly cloudy,29.74,4,06:00:00,18:00:00,2025-08-31 03:08:26.237961,2025-09-20 05:15:57.654312
198,210,2025-08-20,19,42.0,5.6,75,4.6,192,18.9,41.5,FOG,Heavy rain,29.94,10,06:00:00,18:00:00,2025-09-04 00:45:17.298649,2025-09-20 00:08:27.725715
199,190,2025-08-20,19,49.8,9.9,68,20.7,238,23.4,12.4,CLEAR,Thunderstorm,30.44,11,06:00:00,18:00:00,2025-09-07 04:31:45.615131,2025-09-20 11:58:26.127295
200,26,2025-08-20,19,47.4,8.6,47,19.6,306,0.0,20.8,PARTLY_CLOUDY,Foggy,30.22,0,06:00:00,18:00:00,2025-09-01 05:00:10.222078,2025-09-20 05:09:13.361786
201,171,2025-08-20,20,52.5,11.4,94,21.9,221,15.7,24.4,CLOUDY,Overcast,29.87,3,06:00:00,18:00:00,2025-09-13 18:00:15.591273,2025-09-20 00:29:32.086464
202,50,2025-08-20,20,41.2,5.1,52,29.0,149,1.9,39.6,PARTLY_CLOUDY,Thunderstorm,29.98,2,06:00:00,18:00:00,2025-09-03 23:23:08.728100,2025-09-20 05:24:01.708498
203,48,2025-08-20,20,55.5,13.0,84,6.2,251,15.7,15.6,STORM,Foggy,30.14,4,06:00:00,18:00:00,2025-08-23 22:29:33.304457,2025-09-20 13:11:41.334266
204,204,2025-08-20,20,49.3,9.6,78,4.8,298,0.0,11.0,RAIN,Heavy rain,29.97,1,06:00:00,18:00:00,2025-08-23 01:16:51.575209,2025-09-20 18:01:31.195517
205,176,2025-08-20,20,42.2,5.7,91,5.0,247,0.0,7.6,RAIN,Light rain,30.31,11,06:00:00,18:00:00,2025-09-13 00:43:27.285833,2025-09-20 15:40:56.663319
206,142,2025-08-20,20,49.8,9.9,71,8.6,272,5.0,43.7,LIGHT_RAIN,Light rain,30.08,3,06:00:00,18:00:00,2025-09-20 02:20:10.300456,2025-09-20 11:42:28.699060
207,29,2025-08-20,20,61.2,16.2,56,20.1,218,0.0,20.8,CLOUDY,Thunderstorm,29.97,11,06:00:00,18:00:00,2025-08-30 11:08:54.659908,2025-09-20 02:40:01.310557
208,162,2025-08-20,20,62.3,16.8,62,3.4,166,0.0,20.7,RAIN,Clear skies,29.85,10,06:00:00,18:00:00,2025-09-09 12:26:43.097797,2025-09-19 20:20:04.972182
209,174,2025-08-20,20,61.9,16.6,38,1.5,87,0.0,31.1,LIGHT_RAIN,Thunderstorm,30.34,6,06:00:00,18:00:00,2025-09-15 03:08:12.815789,2025-09-19 21:32:49.908885
210,77,2025-08-20,20,52.9,11.6,46,26.6,69,0.0,8.0,RAIN,Overcast,29.72,3,06:00:00,18:00:00,2025-09-01 09:18:04.317065,2025-09-20 09:55:41.641691
211,18,2025-08-20,21,58.3,14.6,48,19.9,151,0.0,15.1,HEAVY_RAIN,Foggy,29.7,1,06:00:00,18:00:00,2025-08-30 22:39:51.078379,2025-09-19 20:58:27.948678
212,156,2025-08-20,21,54.3,12.4,95,7.6,309,0.0,13.7,STORM,Overcast,29.57,5,06:00:00,18:00:00,2025-09-11 23:00:53.835760,2025-09-20 15:42:47.056661
213,56,2025-08-20,21,57.8,14.4,69,21.7,92,46.4,48.5,CLOUDY,Clear skies,30.48,2,06:00:00,18:00:00,2025-09-01 07:16:56.928314,2025-09-20 16:26:27.776162
214,91,2025-08-20,21,63.3,17.4,84,18.8,222,0.0,14.8,FOG,Heavy rain,30.41,6,06:00:00,18:00:00,2025-09-05 03:07:31.404109,2025-09-20 08:16:59.279213
215,147,2025-08-20,21,43.8,6.6,75,24.3,69,0.0,46.1,STORM,Thunderstorm,30.47,9,06:00:00,18:00:00,2025-09-18 12:32:46.797985,2025-09-20 12:07:07.109852
216,118,2025-08-20,21,66.5,19.2,53,29.8,71,0.0,36.9,PARTLY_CLOUDY,Foggy,30.14,6,06:00:00,18:00:00,2025-09-15 05:34:10.655186,2025-09-20 12:42:39.916551
217,165,2025-08-20,21,50.9,10.5,41,5.6,286,0.0,44.9,PARTLY_CLOUDY,Thunderstorm,30.26,7,06:00:00,18:00:00,2025-09-13 10:10:25.574875,2025-09-19 23:16:32.205158
218,19,2025-08-20,21,43.8,6.5,77,20.2,270,0.0,35.1,LIGHT_RAIN,Light rain,30.43,7,06:00:00,18:00:00,2025-09-07 13:03:44.150412,2025-09-20 00:40:18.429471
219,188,2025-08-20,21,45.6,7.5,70,17.8,54,26.3,6.0,HEAVY_RAIN,Foggy,30.35,4,06:00:00,18:00:00,2025-09-06 22:45:14.890633,2025-09-20 10:20:00.249326
220,157,2025-08-20,21,64.8,18.2,33,28.3,72,0.0,18.4,CLEAR,Overcast,30.08,0,06:00:00,18:00:00,2025-09-07 14:30:51.898592,2025-09-20 05:59:24.168219
221,211,2025-08-20,22,58.8,14.9,79,27.9,192,1.9,42.9,RAIN,Partly cloudy,29.62,10,06:00:00,18:00:00,2025-09-19 16:33:01.802385,2025-09-20 15:19:55.648105
222,62,2025-08-20,22,53.8,12.1,49,23.8,248,0.0,21.3,PARTLY_CLOUDY,Clear skies,29.89,3,06:00:00,18:00:00,2025-08-22 17:05:05.044456,2025-09-20 14:48:31.189214
223,22,2025-08-20,22,55.0,12.8,58,29.3,15,0.0,24.8,STORM,Light rain,29.5,8,06:00:00,18:00:00,2025-09-03 21:31:34.989406,2025-09-19 22:15:48.243825
224,27,2025-08-20,22,58.1,14.5,55,4.5,176,0.0,25.3,HEAVY_RAIN,Overcast,30.31,2,06:00:00,18:00:00,2025-09-15 18:03:10.047773,2025-09-19 21:16:20.522300
225,188,2025-08-20,22,50.3,10.2,91,2.6,203,0.0,13.1,CLOUDY,Light rain,29.87,6,06:00:00,18:00:00,2025-09-08 06:32:31.323947,2025-09-20 16:23:09.015630
226,74,2025-08-20,22,44.8,7.1,34,24.1,178,0.0,14.8,LIGHT_RAIN,Overcast,30.24,8,06:00:00,18:00:00,2025-09-02 13:39:32.622272,2025-09-19 20:44:01.331164
227,228,2025-08-20,22,48.3,9.1,56,21.8,262,21.7,43.2,RAIN,Clear skies,30.26,0,06:00:00,18:00:00,2025-08-29 11:35:29.168383,2025-09-20 03:04:14.863260
228,47,2025-08-20,22,42.8,6.0,52,16.5,212,43.3,13.0,PARTLY_CLOUDY,Light rain,30.09,9,06:00:00,18:00:00,2025-08-23 18:00:55.132686,2025-09-20 08:13:29.212593
229,25,2025-08-20,22,60.7,16.0,66,9.1,102,0.0,6.5,STORM,Light rain,29.9,6,06:00:00,18:00:00,2025-09-05 21:36:54.426320,2025-09-20 14:21:37.044898
230,120,2025-08-20,22,56.6,13.7,76,6.8,77,0.0,44.5,CLEAR,Foggy,30.13,4,06:00:00,18:00:00,2025-08-26 12:53:27.615321,2025-09-20 07:17:58.099647
231,93,2025-08-20,23,41.6,5.3,44,0.3,299,0.0,23.9,LIGHT_RAIN,Overcast,29.6,9,06:00:00,18:00:00,2025-09-05 21:18:39.204414,2025-09-19 22:00:40.161810
232,150,2025-08-20,23,53.9,12.2,87,24.4,49,0.0,14.4,STORM,Overcast,29.67,0,06:00:00,18:00:00,2025-09-04 04:37:31.411702,2025-09-20 01:04:56.221420
233,220,2025-08-20,23,66.8,19.3,81,9.2,255,0.0,10.7,LIGHT_RAIN,Light rain,29.85,3,06:00:00,18:00:00,2025-09-18 16:11:38.138207,2025-09-20 05:24:45.776710
234,142,2025-08-20,23,64.4,18.0,82,23.6,351,0.0,25.4,RAIN,Partly cloudy,30.15,1,06:00:00,18:00:00,2025-09-15 13:33:00.854865,2025-09-20 08:22:42.646715
235,156,2025-08-20,23,43.2,6.2,79,29.1,1,20.2,7.5,CLOUDY,Thunderstorm,29.75,0,06:00:00,18:00:00,2025-08-23 16:41:51.071728,2025-09-20 08:32:03.261600
236,202,2025-08-20,23,43.2,6.2,36,29.8,43,0.0,21.8,STORM,Partly cloudy,29.66,1,06:00:00,18:00:00,2025-09-01 18:26:24.788769,2025-09-20 09:23:18.947923
237,148,2025-08-20,23,55.7,13.2,70,6.3,64,0.0,36.8,HEAVY_RAIN,Overcast,29.97,10,06:00:00,18:00:00,2025-08-22 01:45:55.361610,2025-09-20 13:13:55.507003
238,44,2025-08-20,23,57.1,13.9,82,20.9,184,0.0,19.8,STORM,Thunderstorm,30.01,1,06:00:00,18:00:00,2025-09-03 10:25:07.478548,2025-09-20 01:48:19.622999
239,50,2025-08-20,23,64.1,17.9,88,13.9,287,0.0,5.6,CLEAR,Thunderstorm,30.38,7,06:00:00,18:00:00,2025-09-20 16:31:07.166441,2025-09-20 06:09:56.640640
240,150,2025-08-20,23,65.5,18.6,72,2.0,56,17.1,25.0,LIGHT_RAIN,Clear skies,30.36,11,06:00:00,18:00:00,2025-09-13 00:27:44.247422,2025-09-20 09:06:19.391551
241,5,2025-08-21,0,61.5,16.4,88,13.0,234,0.0,48.8,LIGHT_RAIN,Thunderstorm,29.66,9,06:00:00,18:00:00,2025-09-18 10:20:23.571116,2025-09-20 16:38:44.203373
242,232,2025-08-21,0,42.0,5.5,32,6.0,117,37.5,26.5,STORM,Thunderstorm,29.9,2,06:00:00,18:00:00,2025-09-13 05:55:01.882530,2025-09-19 22:01:32.742962
243,218,2025-08-21,0,66.9,19.4,59,28.7,109,0.0,20.3,CLEAR,Light rain,30.15,7,06:00:00,18:00:00,2025-09-04 15:26:48.702839,2025-09-20 01:52:14.982788
244,85,2025-08-21,0,62.5,17.0,48,7.9,279,9.7,16.1,LIGHT_RAIN,Clear skies,30.16,7,06:00:00,18:00:00,2025-09-08 21:39:05.645303,2025-09-19 22:24:21.465889
245,91,2025-08-21,0,65.7,18.7,38,5.1,110,0.0,36.8,PARTLY_CLOUDY,Foggy,29.63,7,06:00:00,18:00:00,2025-09-20 03:13:23.536456,2025-09-20 01:55:58.830760
246,16,2025-08-21,0,59.3,15.1,75,17.2,24,0.0,6.1,STORM,Thunderstorm,30.16,0,06:00:00,18:00:00,2025-09-12 05:31:39.113137,2025-09-20 05:47:06.955289
247,166,2025-08-21,0,65.9,18.9,55,15.7,298,15.9,19.8,CLOUDY,Foggy,29.73,1,06:00:00,18:00:00,2025-09-09 03:08:04.821324,2025-09-20 05:58:51.496132
248,104,2025-08-21,0,61.0,16.1,84,7.2,213,0.0,30.5,FOG,Thunderstorm,29.61,9,06:00:00,18:00:00,2025-08-24 15:42:34.365022,2025-09-20 08:44:56.858749
249,156,2025-08-21,0,63.0,17.2,38,23.1,286,2.9,20.5,RAIN,Partly cloudy,29.59,5,06:00:00,18:00:00,2025-08-29 17:13:57.453295,2025-09-20 13:33:44.266764
250,115,2025-08-21,0,47.9,8.8,83,23.9,328,0.0,6.3,STORM,Foggy,30.22,5,06:00:00,18:00:00,2025-09-03 12:34:23.546906,2025-09-20 15:27:35.686117
251,52,2025-08-21,1,52.5,11.4,95,20.9,125,0.0,10.7,CLOUDY,Overcast,30.17,9,06:00:00,18:00:00,2025-08-26 19:09:52.997729,2025-09-20 06:59:44.896667
252,70,2025-08-21,1,43.1,6.2,94,26.1,322,0.0,11.6,CLOUDY,Overcast,30.44,4,06:00:00,18:00:00,2025-09-02 06:04:47.018793,2025-09-20 09:38:26.450474
253,173,2025-08-21,1,56.1,13.4,31,10.9,122,0.0,12.5,FOG,Light rain,30.35,7,06:00:00,18:00:00,2025-08-28 17:12:45.458395,2025-09-20 00:32:25.631382
254,236,2025-08-21,1,48.3,9.0,64,5.1,123,0.0,16.8,PARTLY_CLOUDY,Clear skies,29.52,3,06:00:00,18:00:00,2025-09-04 19:18:38.950449,2025-09-20 12:54:53.324342
255,235,2025-08-21,1,43.2,6.2,45,18.4,74,10.6,36.2,STORM,Thunderstorm,29.96,1,06:00:00,18:00:00,2025-09-06 04:21:29.310512,2025-09-20 18:46:14.834140
256,50,2025-08-21,1,44.7,7.1,66,0.1,106,0.0,46.5,CLOUDY,Light rain,29.6,9,06:00:00,18:00:00,2025-08-26 15:58:33.737467,2025-09-20 17:08:05.117498
257,193,2025-08-21,1,63.9,17.7,62,8.2,104,0.0,18.5,STORM,Partly cloudy,30.45,1,06:00:00,18:00:00,2025-09-15 09:57:03.503949,2025-09-20 16:20:35.206096
258,120,2025-08-21,1,62.5,17.0,55,3.5,35,39.2,31.9,CLOUDY,Thunderstorm,29.62,7,06:00:00,18:00:00,2025-08-27 03:28:54.792403,2025-09-20 02:23:04.332128
259,110,2025-08-21,1,53.7,12.0,65,18.1,315,16.1,15.6,LIGHT_RAIN,Overcast,29.92,8,06:00:00,18:00:00,2025-09-20 10:17:49.411533,2025-09-20 11:50:41.660055
260,65,2025-08-21,1,64.1,17.8,38,17.5,125,0.0,19.6,RAIN,Overcast,30.27,7,06:00:00,18:00:00,2025-09-05 01:33:54.296249,2025-09-20 09:47:21.139438
261,39,2025-08-21,2,58.8,14.9,57,25.0,232,0.0,28.3,CLOUDY,Overcast,29.84,1,06:00:00,18:00:00,2025-08-23 10:11:11.049078,2025-09-20 08:09:29.913408
262,239,2025-08-21,2,46.3,8.0,74,7.1,290,49.0,16.0,RAIN,Foggy,30.15,8,06:00:00,18:00:00,2025-08-26 01:35:04.714256,2025-09-20 14:44:12.553927
263,228,2025-08-21,2,48.6,9.2,84,19.2,271,0.0,28.8,LIGHT_RAIN,Clear skies,29.59,10,06:00:00,18:00:00,2025-09-18 01:25:49.566225,2025-09-20 18:13:49.342321
264,219,2025-08-21,2,65.1,18.4,38,24.2,98,0.0,45.9,LIGHT_RAIN,Thunderstorm,29.99,9,06:00:00,18:00:00,2025-08-31 16:04:18.693436,2025-09-19 23:45:57.612345
265,41,2025-08-21,2,42.2,5.7,84,0.5,351,0.0,36.4,HEAVY_RAIN,Light rain,29.59,8,06:00:00,18:00:00,2025-08-26 13:17:47.020538,2025-09-19 19:50:38.504041
266,94,2025-08-21,2,64.1,17.8,64,21.1,261,38.5,32.8,RAIN,Partly cloudy,29.71,3,06:00:00,18:00:00,2025-09-17 07:01:23.560641,2025-09-20 03:56:59.533442
267,55,2025-08-21,2,53.2,11.8,90,18.0,176,0.0,43.3,RAIN,Heavy rain,29.7,9,06:00:00,18:00:00,2025-09-20 11:37:42.294884,2025-09-20 02:46:25.045652
268,191,2025-08-21,2,56.6,13.7,56,7.4,206,49.5,35.7,HEAVY_RAIN,Thunderstorm,30.31,0,06:00:00,18:00:00,2025-09-17 13:10:08.556278,2025-09-19 19:10:29.051553
269,223,2025-08-21,2,43.1,6.1,76,5.3,272,0.0,45.3,HEAVY_RAIN,Overcast,30.27,6,06:00:00,18:00:00,2025-09-10 20:37:57.093291,2025-09-20 02:25:13.339699
270,219,2025-08-21,2,47.0,8.4,69,28.6,58,0.0,33.8,HEAVY_RAIN,Clear skies,30.14,6,06:00:00,18:00:00,2025-09-15 17:25:51.807483,2025-09-19 20:14:56.913104
271,126,2025-08-21,3,47.3,8.5,32,16.4,278,39.0,49.9,HEAVY_RAIN,Overcast,29.54,11,06:00:00,18:00:00,2025-08-23 00:29:32.037030,2025-09-20 18:19:44.187510
272,98,2025-08-21,3,41.4,5.2,93,13.7,336,0.0,7.8,STORM,Clear skies,30.1,1,06:00:00,18:00:00,2025-08-24 07:04:51.516733,2025-09-20 10:55:07.100513
