customer_id,customer_name,customer_type,volume_segment,industry,preferred_delivery_window,service_level,credit_rating,payment_terms,signup_date,last_order_date,total_lifetime_value,average_order_value,delivery_flexibility_score,satisfaction_score
716,James LLC,Enterprise,Low Volume,Automotive,Evening,Standard,Fair,Net 15,2024-01-21,2024-10-28,465078.42,2019.95,3.8,9.9
717,Davidson LLC,Enterprise,Low Volume,Retail,Morning,Premium,Poor,Prepaid,2025-08-02,2025-08-22,327606.07,3678.56,2.5,7.5
718,Sweeney-Jones,Enterprise,Low Volume,Technology,Afternoon,Premium,Excellent,Prepaid,2024-07-21,2024-09-27,283978.97,1102.24,2.8,9.0
719,Delgado-Page,Enterprise,Low Volume,Healthcare,Any,Express,Excellent,Net 15,2023-05-27,2024-10-20,40825.09,474.25,2.1,6.3
720,Norman-Mcmillan,Enterprise,High Volume,Technology,Any,Premium,Excellent,Net 30,2023-11-26,2025-04-04,31467.18,3771.4,1.1,8.3
721,Gutierrez-White,Enterprise,Low Volume,Manufacturing,Morning,Express,Fair,Prepaid,2024-04-11,2024-04-23,237142.66,1718.3,4.9,7.5
722,"King, Manning and Brady",SME,Low Volume,Manufacturing,Evening,Premium,Poor,Prepaid,2024-11-24,2025-01-25,305793.72,4877.76,8.9,9.2
723,Brown Group,Individual,High Volume,Technology,Afternoon,Standard,Excellent,COD,2023-11-28,2024-11-24,475579.91,3769.63,3.2,7.8
724,Warren-Ferrell,SME,Low Volume,Food & Beverage,Any,Premium,Good,Net 30,2022-10-17,2023-02-04,493104.52,4789.86,8.3,6.1
725,Pena Group,Enterprise,Medium Volume,Automotive,Evening,Premium,Poor,Net 15,2024-07-27,2024-12-03,303774.75,2030.82,6.5,6.3
726,Ramos-Martinez,SME,Low Volume,Automotive,Morning,Premium,Poor,COD,2023-06-17,2024-08-24,303979.73,3574.11,8.8,9.5
727,Alvarado LLC,Individual,Low Volume,Food & Beverage,Morning,Standard,Poor,Net 30,2023-03-24,2025-05-18,151372.8,3381.66,5.9,9.5
728,"Donovan, Dunn and Taylor",SME,Medium Volume,Retail,Any,Premium,Good,Net 15,2024-02-13,2025-08-19,106608.77,3778.6,6.9,6.4
729,"Harper, Welch and Fields",Individual,Low Volume,Retail,Afternoon,Express,Poor,COD,2024-05-02,2025-02-10,110967.64,1325.26,5.3,9.6
730,"Ferguson, Stout and Olson",Enterprise,Medium Volume,Food & Beverage,Any,Standard,Fair,Net 15,2024-04-14,2024-08-10,465958.2,3843.37,6.4,8.6
731,Diaz-Green,Individual,Medium Volume,Automotive,Any,Premium,Poor,Net 15,2022-12-26,2023-10-24,112551.87,622.67,1.8,6.4
732,Cooper Group,Enterprise,Low Volume,Automotive,Morning,Premium,Fair,Net 15,2022-09-19,2024-04-27,426811.82,4772.64,6.2,6.0
733,Arroyo-Woods,Individual,High Volume,Manufacturing,Any,Express,Fair,COD,2024-10-11,2024-10-14,398961.55,4672.93,2.1,8.7
734,Harper-Robles,Enterprise,Low Volume,Technology,Morning,Premium,Poor,COD,2024-01-03,2024-12-10,73205.69,4717.31,8.5,8.0
735,"Kim, Wright and Espinoza",Individual,Low Volume,Healthcare,Afternoon,Premium,Excellent,COD,2023-04-13,2024-11-07,155136.82,4952.16,2.1,10.0
736,Baker Group,SME,Low Volume,Automotive,Afternoon,Express,Fair,Prepaid,2025-03-14,2025-07-10,30347.48,4060.54,2.4,8.9
737,"Aguirre, Cohen and Mitchell",Enterprise,Low Volume,Automotive,Morning,Standard,Poor,Prepaid,2024-04-07,2025-05-05,150251.79,4084.31,9.2,6.6
738,Lopez-Jones,SME,High Volume,Healthcare,Any,Premium,Poor,COD,2025-02-21,2025-03-21,379099.38,1985.76,5.8,7.1
739,Williamson-Nelson,Enterprise,Low Volume,Automotive,Any,Standard,Good,COD,2023-01-17,2024-09-15,376380.97,2922.9,8.2,9.4
740,Hernandez PLC,SME,Low Volume,Automotive,Afternoon,Premium,Good,Prepaid,2023-04-12,2023-05-01,348281.81,1490.85,2.3,6.9
741,Adams-Espinoza,Individual,Low Volume,Automotive,Morning,Express,Excellent,Net 15,2025-08-19,2025-09-10,188901.34,4914.37,7.1,6.7
742,Smith and Sons,SME,High Volume,Technology,Afternoon,Standard,Excellent,COD,2023-06-01,2024-03-14,297102.8,4850.15,6.6,7.6
743,Bolton-Ford,Enterprise,High Volume,Technology,Any,Express,Good,Prepaid,2023-08-26,2025-04-14,388149.05,4956.26,7.0,6.4
744,Brown Group,Individual,Low Volume,Technology,Evening,Premium,Poor,COD,2023-09-15,2023-11-06,6789.61,627.31,2.1,8.6
745,Huang LLC,Enterprise,Low Volume,Retail,Any,Express,Excellent,Net 15,2024-02-16,2025-06-04,192595.98,4999.77,7.3,7.2
746,Villegas Ltd,SME,Medium Volume,Retail,Afternoon,Express,Excellent,Prepaid,2025-03-14,2025-04-30,278474.02,2705.26,8.3,8.0
747,Wright-Vang,Individual,Low Volume,Food & Beverage,Morning,Standard,Excellent,Net 15,2025-01-11,2025-03-01,431139.72,3491.32,1.0,7.8
748,Boyd and Sons,Enterprise,Medium Volume,Manufacturing,Afternoon,Premium,Good,Net 30,2024-12-02,2025-04-18,281685.61,4264.68,1.3,9.9
749,Mayer-Moore,SME,Low Volume,Food & Beverage,Afternoon,Express,Excellent,Net 15,2024-10-04,2025-06-15,150999.39,4733.76,5.7,9.1
750,"Meyer, King and Little",SME,Low Volume,Manufacturing,Any,Premium,Fair,COD,2024-12-13,2025-02-06,303479.89,2577.42,7.2,8.7
751,"Robinson, Rodriguez and Chen",Enterprise,High Volume,Manufacturing,Afternoon,Express,Good,Net 15,2025-05-18,2025-06-27,301470.05,1119.4,4.2,6.5
752,Richards-Foster,Enterprise,Low Volume,Food & Beverage,Evening,Express,Poor,Net 15,2023-03-21,2023-10-28,200629.63,462.11,3.3,7.7
753,"Logan, Alvarez and Carlson",Individual,Low Volume,Manufacturing,Morning,Premium,Fair,Net 15,2025-08-15,2025-08-27,357508.04,2840.03,6.8,8.0
754,Porter Ltd,Enterprise,Medium Volume,Healthcare,Any,Express,Excellent,Net 15,2022-12-26,2024-09-03,39684.77,666.88,2.0,8.2
755,"Brown, Kelly and Moore",Individual,High Volume,Retail,Evening,Express,Fair,Net 15,2025-07-05,2025-08-14,434558.83,1167.54,1.1,7.5
756,Hall-Holden,SME,Low Volume,Retail,Morning,Standard,Fair,Prepaid,2023-01-14,2025-02-24,48674.74,1777.06,6.1,7.1
757,Quinn-Smith,Enterprise,Medium Volume,Retail,Afternoon,Express,Poor,Net 15,2024-12-26,2025-04-05,173241.27,3719.42,9.7,8.1
758,Roach-Washington,SME,Low Volume,Technology,Afternoon,Express,Excellent,Net 15,2024-11-20,2025-04-01,329123.9,756.22,6.1,7.1
759,"Henry, Knight and Stephens",Individual,Low Volume,Healthcare,Afternoon,Premium,Poor,Prepaid,2023-08-08,2024-04-14,92369.16,4931.92,8.2,8.0
760,"Rocha, Spencer and Jones",SME,Medium Volume,Food & Beverage,Afternoon,Express,Excellent,COD,2024-02-14,2024-05-14,203850.88,1598.05,1.8,6.3
761,Weaver-Gibson,Enterprise,Low Volume,Manufacturing,Morning,Standard,Fair,Prepaid,2023-08-09,2025-03-30,404365.11,102.94,9.5,8.7
762,"Lopez, Smith and Vincent",Enterprise,Low Volume,Technology,Any,Premium,Excellent,Prepaid,2024-03-26,2025-05-20,7936.23,991.41,8.5,6.0
763,"Brown, Coffey and Fuentes",Individual,Low Volume,Automotive,Evening,Standard,Excellent,Prepaid,2023-06-07,2023-11-12,482359.04,3388.88,8.9,8.1
764,"Moore, Campbell and Ortiz",Enterprise,Medium Volume,Healthcare,Afternoon,Premium,Fair,Net 30,2024-10-06,2025-01-26,211938.41,1926.52,4.4,6.5
765,"Jones, Conley and Anderson",Enterprise,Low Volume,Food & Beverage,Morning,Express,Fair,Prepaid,2023-01-02,2025-05-16,147478.97,1104.68,7.6,8.3
766,Lee-Johnson,SME,Medium Volume,Automotive,Morning,Express,Poor,Net 30,2023-04-28,2024-11-09,178516.29,3096.87,4.0,7.4
767,Fox-Miles,Individual,High Volume,Manufacturing,Any,Express,Excellent,Net 30,2023-11-18,2024-05-07,215971.1,1027.84,5.8,9.6
768,"Robbins, Smith and Mccall",SME,Low Volume,Retail,Afternoon,Premium,Fair,Net 15,2023-10-25,2025-01-22,235878.64,1902.83,4.3,9.6
769,Mcdonald Ltd,SME,Low Volume,Retail,Any,Premium,Poor,Net 15,2025-07-02,2025-07-06,70797.33,3748.1,1.1,9.5
770,Short-Bauer,Enterprise,Low Volume,Manufacturing,Evening,Standard,Good,Prepaid,2024-05-22,2024-06-19,211106.83,1689.51,1.3,8.7
771,"Williams, Jones and Torres",Individual,Low Volume,Healthcare,Morning,Express,Poor,Prepaid,2024-07-26,2025-08-26,400110.22,3585.89,3.9,9.1
772,Garcia and Sons,Individual,Low Volume,Automotive,Any,Standard,Excellent,Net 30,2025-08-06,2025-08-29,396563.77,674.31,4.1,6.1
773,"Sandoval, Hudson and Meza",Enterprise,Low Volume,Automotive,Evening,Express,Excellent,Prepaid,2023-04-14,2024-08-22,240616.31,1447.01,1.7,7.7
774,"Garcia, Fowler and Howard",Individual,Low Volume,Food & Beverage,Afternoon,Standard,Fair,Net 30,2024-05-22,2024-12-30,432219.24,4971.57,3.2,9.3
775,Jackson and Sons,Individual,Medium Volume,Retail,Afternoon,Standard,Good,Net 15,2024-09-17,2025-04-06,61110.13,2036.35,3.5,6.8
776,"Moore, Murillo and Ramos",Enterprise,Medium Volume,Food & Beverage,Afternoon,Standard,Excellent,Prepaid,2024-03-25,2024-10-02,204241.3,1566.91,6.7,6.9
777,Kirk-Gutierrez,SME,Medium Volume,Retail,Any,Premium,Excellent,COD,2023-08-30,2024-12-17,55917.42,1849.7,9.5,8.8
778,Franklin-Hart,Enterprise,Medium Volume,Manufacturing,Morning,Standard,Excellent,COD,2025-03-12,2025-04-21,106776.8,2386.69,9.2,6.4
779,"King, Nixon and West",SME,Medium Volume,Healthcare,Evening,Express,Excellent,Net 30,2025-01-05,2025-04-17,334804.82,3430.66,7.9,6.5
780,Larson-Holmes,SME,Medium Volume,Automotive,Evening,Standard,Fair,Net 15,2024-11-23,2025-09-17,292579.28,481.79,2.0,8.5
781,Joyce-Lewis,Enterprise,Low Volume,Food & Beverage,Afternoon,Standard,Poor,Net 30,2023-08-15,2024-04-12,38364.92,2755.57,4.1,8.9
782,"Short, Ellison and Dixon",Enterprise,Low Volume,Food & Beverage,Afternoon,Standard,Good,Net 15,2025-01-11,2025-06-03,209688.07,3572.44,9.0,9.0
783,Johnson LLC,Individual,Low Volume,Healthcare,Evening,Express,Excellent,Prepaid,2024-06-06,2024-08-18,34786.54,2124.07,9.4,8.0
784,"Wright, Scott and Evans",Individual,High Volume,Healthcare,Afternoon,Express,Excellent,Net 30,2023-07-06,2024-10-07,397400.8,3484.33,7.7,7.6
785,Navarro Ltd,Individual,Low Volume,Retail,Afternoon,Express,Poor,Prepaid,2024-06-03,2024-11-03,201023.63,1393.9,2.7,6.6
786,Petersen-Norris,Individual,Medium Volume,Retail,Any,Premium,Fair,COD,2024-02-29,2025-01-21,426385.06,1517.0,3.4,6.5
787,"May, Johnson and Stokes",Individual,Medium Volume,Manufacturing,Evening,Standard,Good,COD,2025-06-09,2025-07-17,463696.73,1388.65,8.1,8.6
788,Bailey-Montoya,Enterprise,Medium Volume,Food & Beverage,Morning,Standard,Fair,COD,2025-01-21,2025-05-01,162956.37,4734.82,9.0,7.1
789,Adkins PLC,Individual,Medium Volume,Healthcare,Evening,Standard,Excellent,COD,2025-04-27,2025-09-08,110420.52,4827.88,2.6,9.9
790,"Reyes, Torres and Williams",Individual,Low Volume,Retail,Any,Premium,Fair,Net 15,2024-08-13,2025-03-18,408606.67,1142.16,3.4,8.3
791,"Wolfe, Hernandez and Nunez",SME,Low Volume,Manufacturing,Any,Standard,Poor,COD,2023-03-01,2025-09-16,75018.76,2421.08,5.5,7.8
792,"Johnston, Davis and Reynolds",Enterprise,Low Volume,Manufacturing,Any,Premium,Good,COD,2025-08-18,2025-09-12,11502.6,856.45,2.6,7.6
793,Miller-Duncan,Enterprise,Low Volume,Manufacturing,Morning,Express,Good,Prepaid,2023-02-28,2023-04-15,454656.4,4853.41,1.9,8.1
794,Ross Group,Enterprise,Low Volume,Food & Beverage,Morning,Express,Poor,Net 30,2023-11-30,2025-04-22,55907.72,117.08,8.5,9.7
795,Castillo and Sons,Enterprise,Medium Volume,Healthcare,Afternoon,Premium,Excellent,Net 30,2023-02-08,2024-05-18,478851.23,576.38,7.6,7.4
796,Hoffman Ltd,Enterprise,Low Volume,Manufacturing,Any,Premium,Poor,Net 15,2024-09-02,2025-03-21,154385.11,2420.6,3.2,8.2
797,Frank-Morris,Individual,Medium Volume,Retail,Morning,Standard,Excellent,COD,2023-06-11,2025-07-17,52180.48,4437.96,4.7,6.0
798,"Gutierrez, Diaz and Lee",Enterprise,Medium Volume,Technology,Any,Standard,Fair,COD,2022-12-26,2023-12-04,113716.31,4401.0,4.5,9.5
799,Jackson-Bailey,Enterprise,Low Volume,Technology,Afternoon,Standard,Good,Net 30,2024-09-06,2025-07-13,478276.78,1444.98,1.7,7.3
800,"Thomas, Williams and Meyers",Enterprise,Medium Volume,Retail,Afternoon,Standard,Poor,COD,2025-02-14,2025-03-29,300206.13,3413.19,2.4,8.7
801,"Farrell, Rodriguez and Brown",SME,Medium Volume,Healthcare,Morning,Express,Poor,COD,2023-11-02,2025-08-14,466508.04,4063.06,7.4,6.3
802,Smith-Benson,Enterprise,High Volume,Automotive,Afternoon,Express,Good,Prepaid,2025-06-30,2025-07-09,223901.0,3994.41,9.8,9.3
803,Rivera Ltd,SME,Medium Volume,Automotive,Evening,Standard,Excellent,COD,2024-01-25,2024-12-14,497391.07,950.27,4.5,7.3
804,"Christensen, Dunn and Dean",Individual,Low Volume,Technology,Evening,Standard,Good,Prepaid,2023-04-30,2025-09-12,209911.16,2510.66,5.8,8.1
805,"Smith, Aguilar and Alvarado",SME,Low Volume,Retail,Any,Premium,Good,Net 30,2024-10-19,2024-11-02,118361.34,64.19,9.9,6.1
806,Gonzalez-Horton,Enterprise,Low Volume,Retail,Morning,Express,Fair,Net 15,2023-03-24,2023-11-25,148053.95,763.49,8.7,9.9
807,Jones Ltd,Enterprise,Low Volume,Manufacturing,Afternoon,Standard,Good,Net 30,2024-02-10,2024-07-18,481063.94,3534.62,4.4,6.1
808,"Ward, Rodriguez and Carter",SME,Low Volume,Retail,Morning,Premium,Excellent,Prepaid,2025-04-09,2025-08-30,418881.16,4358.86,1.3,7.5
809,Romero-Mckinney,Enterprise,High Volume,Retail,Any,Standard,Good,Prepaid,2023-11-16,2025-07-16,372035.41,3753.13,7.3,7.2
810,"Schmidt, Lopez and Mason",SME,Low Volume,Technology,Morning,Express,Excellent,Net 15,2024-03-03,2024-11-16,30940.4,3230.15,6.4,6.7
811,Williams PLC,SME,Medium Volume,Technology,Any,Premium,Fair,COD,2025-06-30,2025-07-24,354967.05,2147.17,2.4,9.9
812,"Moore, Reed and Bell",Enterprise,Low Volume,Automotive,Afternoon,Express,Excellent,Net 15,2024-03-08,2025-02-21,196753.19,4121.4,9.8,8.4
813,"Hill, Brown and Scott",Individual,High Volume,Technology,Any,Express,Poor,Prepaid,2023-06-04,2024-04-23,83247.36,4026.53,6.8,6.8
814,Raymond LLC,Enterprise,Medium Volume,Healthcare,Evening,Standard,Good,COD,2025-09-18,2025-09-18,82217.44,577.0,2.9,6.0
815,Sandoval-Miller,Enterprise,Low Volume,Food & Beverage,Afternoon,Premium,Excellent,Net 15,2023-09-28,2024-06-29,135314.84,4884.48,6.1,8.3
816,"Salas, Parks and Butler",Enterprise,Low Volume,Retail,Evening,Standard,Fair,Net 30,2025-08-06,2025-08-31,490290.27,3770.81,9.6,8.0
817,Browning-Murphy,SME,Medium Volume,Automotive,Evening,Standard,Excellent,COD,2023-12-30,2024-12-05,204235.99,3720.18,1.9,9.2
818,Carpenter Ltd,Individual,Medium Volume,Technology,Any,Premium,Excellent,COD,2023-05-03,2025-03-29,81450.28,3427.75,1.7,8.5
819,Barker-Roach,Enterprise,Low Volume,Manufacturing,Afternoon,Premium,Good,COD,2025-04-21,2025-09-05,224292.62,699.43,3.6,8.5
820,Douglas PLC,Enterprise,Low Volume,Automotive,Any,Standard,Good,Net 30,2024-01-03,2025-07-29,479049.81,2856.16,9.9,6.4
821,"Patel, Ball and White",SME,High Volume,Food & Beverage,Morning,Express,Excellent,Prepaid,2023-09-01,2025-05-21,157545.63,4673.58,2.5,7.1
822,Cannon Group,Enterprise,Medium Volume,Retail,Afternoon,Premium,Poor,COD,2023-02-25,2025-08-13,493085.51,4893.49,7.9,7.8
823,"Peck, Shannon and Mahoney",Enterprise,Low Volume,Food & Beverage,Any,Standard,Fair,COD,2023-08-17,2024-03-13,201068.67,4292.15,9.3,6.5
824,Anderson Inc,Individual,Medium Volume,Healthcare,Evening,Standard,Poor,Prepaid,2025-01-19,2025-07-23,132150.89,4383.91,7.1,8.5
825,Obrien-Salazar,Individual,Low Volume,Manufacturing,Morning,Standard,Excellent,COD,2024-07-20,2025-03-31,188535.02,2872.16,8.7,6.9
826,Howard Ltd,Individual,Low Volume,Retail,Evening,Express,Poor,Prepaid,2023-05-30,2025-03-17,55450.41,942.35,2.0,9.8
827,"Harrison, Banks and White",SME,Medium Volume,Manufacturing,Any,Express,Excellent,COD,2023-02-12,2024-02-15,171869.35,3041.63,2.9,9.0
828,Lee Inc,SME,Medium Volume,Retail,Afternoon,Express,Good,Net 15,2024-02-20,2024-10-12,160773.12,205.05,6.4,7.5
829,Clements-Walker,SME,Low Volume,Technology,Any,Standard,Excellent,Net 15,2025-08-15,2025-09-07,434142.28,4765.59,7.2,7.1
830,Jones Group,Enterprise,Low Volume,Manufacturing,Morning,Express,Poor,Net 30,2023-04-29,2025-05-25,149870.06,3575.42,8.8,8.1
831,Delacruz-Clay,SME,Low Volume,Manufacturing,Morning,Standard,Poor,COD,2024-03-08,2024-11-02,481719.52,1519.68,2.8,9.8
832,"Moss, James and Edwards",Individual,Low Volume,Automotive,Afternoon,Premium,Poor,COD,2025-01-16,2025-06-15,456386.31,2873.07,8.4,8.2
833,"Herrera, Davidson and Padilla",Enterprise,Low Volume,Retail,Afternoon,Express,Fair,Net 30,2024-12-10,2024-12-20,76102.63,2320.36,2.3,9.5
834,Wilcox-Williams,Individual,Medium Volume,Technology,Evening,Premium,Excellent,Prepaid,2023-01-16,2025-09-14,471718.55,4293.47,6.7,8.6
835,Terrell-Williams,Enterprise,Low Volume,Manufacturing,Afternoon,Express,Good,Prepaid,2024-04-09,2024-10-30,108852.51,1088.33,2.7,8.7
836,Lee Group,SME,Low Volume,Healthcare,Morning,Express,Fair,Net 30,2025-01-04,2025-04-16,349959.26,3262.11,5.1,7.6
837,Murray-Henderson,Individual,Medium Volume,Technology,Evening,Standard,Good,Prepaid,2023-08-18,2024-11-27,214763.42,925.63,6.4,8.2
838,"Mckee, Ford and Lucas",Individual,Medium Volume,Automotive,Any,Premium,Fair,Net 30,2022-11-17,2023-02-18,497686.25,4039.4,1.9,8.6
839,Osborne Ltd,SME,Low Volume,Retail,Any,Premium,Excellent,Prepaid,2024-03-20,2025-01-13,252177.4,4039.06,7.0,9.4
840,Hayes-White,SME,Medium Volume,Food & Beverage,Any,Standard,Good,Prepaid,2023-11-23,2024-12-20,475325.2,1785.54,8.1,7.9
841,Khan Inc,Individual,Low Volume,Automotive,Any,Standard,Fair,Net 15,2024-11-08,2025-01-25,254272.85,1374.67,6.9,7.2
842,"Hogan, Higgins and Martinez",SME,Low Volume,Automotive,Afternoon,Standard,Poor,Net 30,2024-10-16,2024-11-23,8749.5,809.21,4.4,9.3
843,Miller-Zimmerman,Individual,Low Volume,Healthcare,Evening,Standard,Poor,Net 15,2024-01-24,2025-04-07,278314.05,1987.24,6.5,7.6
844,"Herring, Gray and James",Individual,High Volume,Technology,Afternoon,Premium,Poor,Net 15,2025-08-22,2025-09-12,202156.39,1624.72,2.4,6.9
845,"Savage, Huffman and Martin",Enterprise,Low Volume,Food & Beverage,Morning,Premium,Poor,COD,2025-06-14,2025-06-28,418831.6,837.31,3.9,6.4
846,Barnes LLC,Enterprise,High Volume,Automotive,Afternoon,Standard,Excellent,Prepaid,2025-01-08,2025-07-12,13619.65,3684.14,9.9,8.5
847,Sims-Wilson,Enterprise,Low Volume,Manufacturing,Afternoon,Express,Good,Net 15,2025-08-07,2025-08-12,363430.0,4045.13,4.4,7.0
848,"Cannon, Smith and Jimenez",Enterprise,High Volume,Manufacturing,Morning,Premium,Excellent,Net 30,2023-04-29,2024-07-07,230104.73,2999.68,2.0,7.1
849,"Andrade, Young and Chapman",Enterprise,Low Volume,Retail,Any,Express,Good,Prepaid,2025-02-19,2025-05-30,51235.19,3987.44,4.7,7.9
850,Burke Inc,Enterprise,Low Volume,Automotive,Any,Express,Fair,Prepaid,2023-12-12,2024-05-18,404465.98,940.04,1.1,6.7
851,"Fuller, Wilkins and Clark",Individual,Low Volume,Retail,Morning,Express,Fair,Prepaid,2024-05-10,2024-08-09,497463.11,3019.96,1.0,8.1
852,Johnson-Nash,Enterprise,Medium Volume,Manufacturing,Morning,Premium,Excellent,Net 15,2022-11-18,2024-10-09,108936.96,1856.21,9.1,6.1
853,Rivera-Miller,Enterprise,Medium Volume,Automotive,Afternoon,Express,Fair,Prepaid,2025-03-25,2025-04-13,100419.53,505.25,7.4,8.6
854,Powers PLC,SME,Low Volume,Technology,Any,Standard,Fair,Net 15,2025-09-12,2025-09-16,99740.35,4237.88,7.5,9.8
855,"Cobb, Thompson and Gibson",Individual,Medium Volume,Healthcare,Afternoon,Standard,Poor,Prepaid,2024-10-25,2025-05-03,441545.81,2147.5,7.7,9.3
856,Mack LLC,Individual,Low Volume,Technology,Any,Standard,Fair,COD,2025-07-05,2025-08-02,449049.44,4105.74,5.0,9.6
857,Chang PLC,SME,Low Volume,Food & Beverage,Any,Express,Fair,Prepaid,2023-11-08,2023-12-22,15940.04,940.53,3.9,9.2
858,Neal LLC,Enterprise,Medium Volume,Manufacturing,Evening,Express,Good,COD,2024-02-17,2024-08-25,62029.5,1627.02,1.1,7.3
859,Dominguez PLC,SME,Low Volume,Manufacturing,Morning,Express,Fair,Net 15,2023-12-16,2024-01-22,264103.92,559.45,3.5,8.4
860,"Rice, Miller and Ramsey",Individual,Low Volume,Retail,Any,Premium,Poor,COD,2024-06-06,2025-03-17,406883.84,1030.84,1.4,8.0
861,"Mitchell, Lynch and Stewart",SME,High Volume,Technology,Morning,Standard,Poor,Net 15,2025-01-29,2025-05-31,301113.91,2976.3,3.1,6.1
862,Ho-Mendez,Individual,High Volume,Retail,Any,Express,Good,Prepaid,2025-09-13,2025-09-15,19467.09,2690.66,5.7,7.3
863,Vasquez-White,SME,High Volume,Retail,Any,Premium,Fair,COD,2024-11-26,2025-05-25,159277.64,1761.83,1.7,9.1
864,Smith Inc,Enterprise,Low Volume,Technology,Evening,Premium,Poor,Prepaid,2024-11-03,2025-03-31,424487.48,4837.41,2.1,7.5
865,"Charles, Marsh and Duarte",Enterprise,Low Volume,Manufacturing,Morning,Standard,Good,Net 30,2025-02-08,2025-05-11,496776.65,4313.87,7.5,6.9
866,"Shaffer, Lewis and Davidson",Individual,High Volume,Healthcare,Morning,Premium,Excellent,COD,2023-09-19,2025-02-04,441776.35,263.23,1.4,7.2
867,Parker PLC,Individual,Medium Volume,Food & Beverage,Any,Express,Good,Net 15,2023-06-24,2024-09-15,292143.15,643.51,3.9,6.6
868,Jennings LLC,SME,Low Volume,Automotive,Any,Premium,Excellent,Net 15,2025-01-06,2025-04-17,289364.48,3323.28,9.8,7.3
869,Collier and Sons,Enterprise,Low Volume,Retail,Evening,Express,Excellent,COD,2024-06-03,2024-11-06,279699.1,4370.72,6.9,8.9
870,"Mendoza, Wells and Johnson",Enterprise,Medium Volume,Retail,Any,Standard,Good,Net 30,2023-09-24,2023-12-31,335578.98,2367.34,4.5,8.0
871,Mcclain-Herrera,Individual,Medium Volume,Food & Beverage,Evening,Express,Poor,Net 15,2023-03-08,2024-01-12,424055.68,573.02,2.2,9.7
872,Reilly-Brown,SME,Medium Volume,Food & Beverage,Afternoon,Express,Good,Net 30,2025-01-25,2025-05-28,139641.38,862.77,3.8,9.5
873,"Stewart, Herrera and Clark",Enterprise,Low Volume,Technology,Morning,Premium,Excellent,Net 15,2024-05-30,2025-04-21,9277.38,2331.19,3.4,7.9
874,Jones-Hernandez,SME,Low Volume,Healthcare,Morning,Premium,Excellent,COD,2025-02-11,2025-08-14,216305.34,795.57,5.5,8.0
875,Sims-Kirby,SME,High Volume,Healthcare,Morning,Standard,Poor,Prepaid,2023-09-25,2024-11-11,97771.88,987.78,2.6,7.1
876,"Wilson, Patton and Parker",Individual,Low Volume,Technology,Morning,Premium,Excellent,Net 15,2023-11-19,2025-06-15,479526.89,1136.92,1.5,6.1
877,Gutierrez-Crawford,Enterprise,Medium Volume,Food & Beverage,Morning,Express,Good,Prepaid,2024-11-04,2025-01-18,196562.14,551.46,7.6,9.5
878,Robinson-Turner,Enterprise,Medium Volume,Manufacturing,Afternoon,Express,Fair,COD,2024-01-27,2024-04-03,367207.25,516.5,5.5,8.8
879,Gentry Group,SME,Low Volume,Automotive,Afternoon,Standard,Fair,Net 30,2025-01-26,2025-05-25,84156.08,1694.17,5.1,9.8
880,"Moore, Peterson and Webb",SME,Low Volume,Healthcare,Morning,Standard,Fair,Net 30,2025-02-10,2025-08-22,86191.83,3813.29,1.1,7.4
881,Thomas-Wiggins,Enterprise,Low Volume,Technology,Afternoon,Express,Excellent,Net 30,2023-08-25,2025-05-07,409644.29,2857.97,9.9,9.3
882,"Haney, Harris and Johnson",Enterprise,Low Volume,Manufacturing,Morning,Standard,Fair,COD,2025-07-13,2025-08-08,226855.56,3687.33,9.9,7.0
883,Smith Inc,SME,Low Volume,Technology,Morning,Express,Fair,COD,2025-04-23,2025-08-03,445794.84,3883.91,8.7,9.6
884,Cook Inc,Enterprise,Low Volume,Healthcare,Morning,Standard,Poor,Net 15,2024-07-01,2024-08-15,330024.09,751.08,5.5,7.0
885,"Edwards, Lane and Collins",SME,Low Volume,Healthcare,Afternoon,Premium,Excellent,Net 15,2025-01-05,2025-08-22,460402.98,1920.0,2.0,7.1
886,Mitchell PLC,Individual,Low Volume,Technology,Afternoon,Express,Fair,COD,2023-09-05,2024-04-29,196122.09,2115.61,9.9,7.2
887,Nelson and Sons,Individual,High Volume,Automotive,Evening,Premium,Excellent,Prepaid,2024-01-15,2024-06-30,397871.12,2854.98,8.1,7.4
888,"Castro, Garcia and Daniels",Enterprise,Medium Volume,Technology,Afternoon,Express,Good,COD,2022-10-05,2024-05-20,312273.77,3338.39,3.7,7.2
889,"Brock, Andrews and Jackson",Enterprise,Low Volume,Technology,Morning,Standard,Fair,Net 30,2023-07-13,2024-03-17,27543.45,1563.82,4.9,8.6
890,"Wallace, Anderson and Ruiz",SME,High Volume,Manufacturing,Evening,Express,Good,Net 30,2025-05-23,2025-08-11,356885.35,756.09,7.6,7.7
891,Miller Group,SME,Low Volume,Manufacturing,Morning,Express,Fair,Net 15,2023-01-13,2023-07-07,406042.84,3203.37,4.8,9.9
892,"Soto, Vaughn and Griffin",SME,High Volume,Healthcare,Evening,Standard,Poor,COD,2024-07-03,2024-12-07,402385.74,738.92,7.9,7.0
893,Marquez Ltd,Enterprise,Low Volume,Healthcare,Evening,Standard,Fair,Prepaid,2023-09-18,2025-05-02,273369.51,1911.03,8.9,7.7
894,Bradley-Davis,SME,Medium Volume,Automotive,Evening,Premium,Fair,Prepaid,2022-12-14,2025-03-03,177742.73,2359.44,9.7,7.8
